gene	gene_cluster
ENSMUSG00000049173	4
ENSMUSG00000097069	10
ENSMUSG00000022946	6
ENSMUSG00000035671	13
ENSMUSG00000039753	8
ENSMUSG00000028314	10
ENSMUSG00000016206	1
ENSMUSG00000020037	9
ENSMUSG00000034731	6
ENSMUSG00000031430	3
ENSMUSG00000031107	9
ENSMUSG00000053801	4
ENSMUSG00000034274	13
ENSMUSG00000093772	10
ENSMUSG00000005371	8
ENSMUSG00000039202	7
ENSMUSG00000015749	6
ENSMUSG00000030378	12
ENSMUSG00000063713	10
ENSMUSG00000027209	10
ENSMUSG00000014039	1
ENSMUSG00000020936	6
ENSMUSG00000039599	14
ENSMUSG00000001627	0
ENSMUSG00000019797	1
ENSMUSG00000031958	0
ENSMUSG00000062782	10
ENSMUSG00000096918	10
ENSMUSG00000058192	13
ENSMUSG00000049630	5
ENSMUSG00000030822	14
ENSMUSG00000021589	5
ENSMUSG00000106589	2
ENSMUSG00000071816	10
ENSMUSG00000043410	3
ENSMUSG00000043243	1
ENSMUSG00000031979	13
ENSMUSG00000009070	3
ENSMUSG00000010097	8
ENSMUSG00000032890	5
ENSMUSG00000071647	11
ENSMUSG00000030359	7
ENSMUSG00000020330	13
ENSMUSG00000042515	4
ENSMUSG00000054648	8
ENSMUSG00000017897	4
ENSMUSG00000021271	4
ENSMUSG00000111232	10
ENSMUSG00000090266	13
ENSMUSG00000035569	6
ENSMUSG00000058101	10
ENSMUSG00000038656	1
ENSMUSG00000061186	13
ENSMUSG00000032807	9
ENSMUSG00000041052	13
ENSMUSG00000010609	0
ENSMUSG00000024228	13
ENSMUSG00000043301	1
ENSMUSG00000030017	13
ENSMUSG00000093616	2
ENSMUSG00000117148	1
ENSMUSG00000028268	14
ENSMUSG00000041605	1
ENSMUSG00000090164	1
ENSMUSG00000071796	6
ENSMUSG00000029817	8
ENSMUSG00000085720	4
ENSMUSG00000001555	13
ENSMUSG00000022235	0
ENSMUSG00000044676	5
ENSMUSG00000032267	0
ENSMUSG00000036192	0
ENSMUSG00000002107	7
ENSMUSG00000024404	8
ENSMUSG00000030825	3
ENSMUSG00000054074	1
ENSMUSG00000021830	8
ENSMUSG00000022812	6
ENSMUSG00000002147	14
ENSMUSG00000090124	0
ENSMUSG00000034748	4
ENSMUSG00000054204	9
ENSMUSG00000048500	2
ENSMUSG00000020679	1
ENSMUSG00000057060	4
ENSMUSG00000029330	0
ENSMUSG00000025142	13
ENSMUSG00000070000	14
ENSMUSG00000036395	0
ENSMUSG00000067599	3
ENSMUSG00000026353	8
ENSMUSG00000091411	2
ENSMUSG00000106799	3
ENSMUSG00000017754	0
ENSMUSG00000006356	7
ENSMUSG00000047497	1
ENSMUSG00000069094	14
ENSMUSG00000026510	11
ENSMUSG00000080615	2
ENSMUSG00000032680	3
ENSMUSG00000073067	3
ENSMUSG00000028186	12
ENSMUSG00000060802	7
ENSMUSG00000002908	9
ENSMUSG00000009093	2
ENSMUSG00000021635	1
ENSMUSG00000041126	0
ENSMUSG00000004791	9
ENSMUSG00000064043	0
ENSMUSG00000066800	0
ENSMUSG00000051276	2
ENSMUSG00000037990	4
ENSMUSG00000039697	0
ENSMUSG00000034689	2
ENSMUSG00000030069	10
ENSMUSG00000077872	2
ENSMUSG00000065500	2
ENSMUSG00000030862	13
ENSMUSG00000037053	12
ENSMUSG00000043300	1
ENSMUSG00000089960	12
ENSMUSG00000039552	9
ENSMUSG00000046138	8
ENSMUSG00000046818	1
ENSMUSG00000038527	1
ENSMUSG00000030788	6
ENSMUSG00000036892	13
ENSMUSG00000031161	11
ENSMUSG00000044724	4
ENSMUSG00000104318	1
ENSMUSG00000035247	6
ENSMUSG00000023959	7
ENSMUSG00000012296	1
ENSMUSG00000007338	0
ENSMUSG00000027387	9
ENSMUSG00000028238	1
ENSMUSG00000052212	0
ENSMUSG00000054431	2
ENSMUSG00000025473	1
ENSMUSG00000020256	4
ENSMUSG00000079049	3
ENSMUSG00000047547	6
ENSMUSG00000056895	4
ENSMUSG00000030714	4
ENSMUSG00000031637	9
ENSMUSG00000039157	6
ENSMUSG00000021476	5
ENSMUSG00000059128	2
ENSMUSG00000028717	1
ENSMUSG00000044788	0
ENSMUSG00000070870	0
ENSMUSG00000024970	4
ENSMUSG00000095522	10
ENSMUSG00000063952	11
ENSMUSG00000038644	11
ENSMUSG00000023571	4
ENSMUSG00000038180	3
ENSMUSG00000027630	8
ENSMUSG00000088088	7
ENSMUSG00000037486	8
ENSMUSG00000022361	8
ENSMUSG00000052848	3
ENSMUSG00000049422	6
ENSMUSG00000032561	0
ENSMUSG00000027582	14
ENSMUSG00000026384	5
ENSMUSG00000032621	8
ENSMUSG00000030110	0
ENSMUSG00000033326	8
ENSMUSG00000027018	11
ENSMUSG00000048077	2
ENSMUSG00000051258	2
ENSMUSG00000038302	1
ENSMUSG00000026258	3
ENSMUSG00000028126	11
ENSMUSG00000027855	13
ENSMUSG00000023015	0
ENSMUSG00000093336	2
ENSMUSG00000035047	11
ENSMUSG00000023914	7
ENSMUSG00000046719	9
ENSMUSG00000031907	4
ENSMUSG00000003865	0
ENSMUSG00000025742	8
ENSMUSG00000000690	4
ENSMUSG00000100625	10
ENSMUSG00000008601	1
ENSMUSG00000060743	6
ENSMUSG00000049620	10
ENSMUSG00000057895	9
ENSMUSG00000050088	1
ENSMUSG00000018770	7
ENSMUSG00000038192	3
ENSMUSG00000035173	8
ENSMUSG00000022061	9
ENSMUSG00000019876	0
ENSMUSG00000040563	5
ENSMUSG00000044117	5
ENSMUSG00000053768	6
ENSMUSG00000068267	6
ENSMUSG00000079701	2
ENSMUSG00000001076	10
ENSMUSG00000067615	0
ENSMUSG00000073909	2
ENSMUSG00000110754	3
ENSMUSG00000057417	2
ENSMUSG00000092832	2
ENSMUSG00000094778	3
ENSMUSG00000060703	12
ENSMUSG00000031698	0
ENSMUSG00000107711	2
ENSMUSG00000040312	4
ENSMUSG00000025423	0
ENSMUSG00000027009	14
ENSMUSG00000019178	3
ENSMUSG00000018322	11
ENSMUSG00000025586	13
ENSMUSG00000052217	3
ENSMUSG00000050965	6
ENSMUSG00000021536	5
ENSMUSG00000003068	11
ENSMUSG00000044730	4
ENSMUSG00000037482	1
ENSMUSG00000020812	9
ENSMUSG00000079583	10
ENSMUSG00000029193	4
ENSMUSG00000038102	8
ENSMUSG00000030654	6
ENSMUSG00000048153	4
ENSMUSG00000068551	13
ENSMUSG00000103770	9
ENSMUSG00000053338	3
ENSMUSG00000028553	12
ENSMUSG00000072145	10
ENSMUSG00000070983	9
ENSMUSG00000027994	9
ENSMUSG00000045251	9
ENSMUSG00000061371	4
ENSMUSG00000067649	10
ENSMUSG00000097262	3
ENSMUSG00000021792	6
ENSMUSG00000051706	3
ENSMUSG00000024712	6
ENSMUSG00000046223	1
ENSMUSG00000020064	8
ENSMUSG00000064039	1
ENSMUSG00000031119	0
ENSMUSG00000071451	4
ENSMUSG00000032289	1
ENSMUSG00000019988	13
ENSMUSG00000039546	1
ENSMUSG00000109511	11
ENSMUSG00000067006	0
ENSMUSG00000089773	4
ENSMUSG00000022180	0
ENSMUSG00000045532	4
ENSMUSG00000025157	1
ENSMUSG00000027070	7
ENSMUSG00000049098	9
ENSMUSG00000046806	9
ENSMUSG00000068328	6
ENSMUSG00000028544	4
ENSMUSG00000041375	11
ENSMUSG00000103257	2
ENSMUSG00000041763	8
ENSMUSG00000072930	4
ENSMUSG00000039079	10
ENSMUSG00000039640	0
ENSMUSG00000000248	9
ENSMUSG00000097424	2
ENSMUSG00000057156	4
ENSMUSG00000044881	9
ENSMUSG00000037818	13
ENSMUSG00000000282	11
ENSMUSG00000046487	2
ENSMUSG00000024293	8
ENSMUSG00000044061	2
ENSMUSG00000038676	10
ENSMUSG00000000489	13
ENSMUSG00000035191	7
ENSMUSG00000020130	0
ENSMUSG00000018654	14
ENSMUSG00000028229	1
ENSMUSG00000039886	13
ENSMUSG00000044162	4
ENSMUSG00000014313	7
ENSMUSG00000062825	7
ENSMUSG00000048621	4
ENSMUSG00000020375	13
ENSMUSG00000074946	3
ENSMUSG00000046532	0
ENSMUSG00000035268	0
ENSMUSG00000095302	2
ENSMUSG00000078618	2
ENSMUSG00000056972	1
ENSMUSG00000039556	9
ENSMUSG00000002332	0
ENSMUSG00000045672	0
ENSMUSG00000005370	11
ENSMUSG00000094196	10
ENSMUSG00000058071	2
ENSMUSG00000011256	14
ENSMUSG00000031809	10
ENSMUSG00000045983	6
ENSMUSG00000002602	6
ENSMUSG00000021779	0
ENSMUSG00000095929	10
ENSMUSG00000035245	13
ENSMUSG00000054364	6
ENSMUSG00000031605	5
ENSMUSG00000034675	5
ENSMUSG00000040432	9
ENSMUSG00000004661	14
ENSMUSG00000048764	4
ENSMUSG00000060371	5
ENSMUSG00000065560	2
ENSMUSG00000051844	9
ENSMUSG00000030754	8
ENSMUSG00000118154	3
ENSMUSG00000056821	10
ENSMUSG00000021541	3
ENSMUSG00000022436	14
ENSMUSG00000064604	4
ENSMUSG00000039543	3
ENSMUSG00000098505	4
ENSMUSG00000060913	4
ENSMUSG00000023845	7
ENSMUSG00000029705	6
ENSMUSG00000063730	0
ENSMUSG00000028738	10
ENSMUSG00000074123	1
ENSMUSG00000036782	0
ENSMUSG00000024617	5
ENSMUSG00000031079	9
ENSMUSG00000031204	3
ENSMUSG00000119508	2
ENSMUSG00000029154	4
ENSMUSG00000118193	10
ENSMUSG00000048996	10
ENSMUSG00000031298	4
ENSMUSG00000026960	4
ENSMUSG00000106493	2
ENSMUSG00000102091	3
ENSMUSG00000044477	6
ENSMUSG00000097164	4
ENSMUSG00000040697	11
ENSMUSG00000028527	0
ENSMUSG00000042558	4
ENSMUSG00000027998	11
ENSMUSG00000056185	1
ENSMUSG00000091749	2
ENSMUSG00000002428	8
ENSMUSG00000032698	14
ENSMUSG00000073926	3
ENSMUSG00000050345	4
ENSMUSG00000062585	14
ENSMUSG00000024261	5
ENSMUSG00000056481	4
ENSMUSG00000028992	4
ENSMUSG00000034210	8
ENSMUSG00000027709	0
ENSMUSG00000035851	8
ENSMUSG00000072707	4
ENSMUSG00000021418	9
ENSMUSG00000041193	13
ENSMUSG00000095377	10
ENSMUSG00000100314	2
ENSMUSG00000033728	4
ENSMUSG00000019828	5
ENSMUSG00000006127	14
ENSMUSG00000044647	5
ENSMUSG00000054457	9
ENSMUSG00000050002	0
ENSMUSG00000041571	5
ENSMUSG00000036446	0
ENSMUSG00000042371	0
ENSMUSG00000046716	10
ENSMUSG00000007850	6
ENSMUSG00000029299	14
ENSMUSG00000032101	13
ENSMUSG00000036315	4
ENSMUSG00000040552	4
ENSMUSG00000026572	3
ENSMUSG00000026202	6
ENSMUSG00000066122	1
ENSMUSG00000028854	11
ENSMUSG00000021850	0
ENSMUSG00000009687	14
ENSMUSG00000034509	4
ENSMUSG00000072295	9
ENSMUSG00000037075	8
ENSMUSG00000026820	1
ENSMUSG00000053025	5
ENSMUSG00000059473	10
ENSMUSG00000086355	2
ENSMUSG00000099378	2
ENSMUSG00000026816	4
ENSMUSG00000032718	1
ENSMUSG00000077896	2
ENSMUSG00000045498	3
ENSMUSG00000043605	3
ENSMUSG00000019731	8
ENSMUSG00000067724	10
ENSMUSG00000084751	2
ENSMUSG00000037991	4
ENSMUSG00000073116	10
ENSMUSG00000051375	5
ENSMUSG00000087283	2
ENSMUSG00000001134	4
ENSMUSG00000046006	9
ENSMUSG00000027871	7
ENSMUSG00000025437	6
ENSMUSG00000054986	7
ENSMUSG00000046668	11
ENSMUSG00000010797	3
ENSMUSG00000026456	13
ENSMUSG00000055805	14
ENSMUSG00000026875	14
ENSMUSG00000020891	4
ENSMUSG00000022505	0
ENSMUSG00000026958	0
ENSMUSG00000027919	3
ENSMUSG00000039313	4
ENSMUSG00000031165	14
ENSMUSG00000109761	10
ENSMUSG00000038179	14
ENSMUSG00000117863	9
ENSMUSG00000037346	2
ENSMUSG00000029146	11
ENSMUSG00000097725	10
ENSMUSG00000048616	1
ENSMUSG00000073964	2
ENSMUSG00000051777	10
ENSMUSG00000009013	6
ENSMUSG00000025582	5
ENSMUSG00000027331	0
ENSMUSG00000067578	9
ENSMUSG00000021725	14
ENSMUSG00000038763	0
ENSMUSG00000030116	4
ENSMUSG00000029068	8
ENSMUSG00000014349	11
ENSMUSG00000087090	4
ENSMUSG00000094426	10
ENSMUSG00000086373	2
ENSMUSG00000003282	9
ENSMUSG00000028641	4
ENSMUSG00000066839	0
ENSMUSG00000024187	6
ENSMUSG00000085484	2
ENSMUSG00000111456	3
ENSMUSG00000028883	0
ENSMUSG00000098702	3
ENSMUSG00000003346	11
ENSMUSG00000017843	6
ENSMUSG00000037410	14
ENSMUSG00000029281	2
ENSMUSG00000039795	1
ENSMUSG00000031502	7
ENSMUSG00000108239	10
ENSMUSG00000034216	13
ENSMUSG00000050714	1
ENSMUSG00000086968	5
ENSMUSG00000056216	8
ENSMUSG00000039860	5
ENSMUSG00000020839	0
ENSMUSG00000118409	2
ENSMUSG00000082361	4
ENSMUSG00000086763	10
ENSMUSG00000037016	13
ENSMUSG00000010277	6
ENSMUSG00000050315	6
ENSMUSG00000026895	6
ENSMUSG00000041215	11
ENSMUSG00000035949	8
ENSMUSG00000043857	5
ENSMUSG00000068196	0
ENSMUSG00000050666	4
ENSMUSG00000019647	0
ENSMUSG00000024027	0
ENSMUSG00000030921	14
ENSMUSG00000039911	13
ENSMUSG00000017688	4
ENSMUSG00000028842	8
ENSMUSG00000067787	0
ENSMUSG00000063931	0
ENSMUSG00000031397	4
ENSMUSG00000028797	8
ENSMUSG00000020142	13
ENSMUSG00000074466	4
ENSMUSG00000075153	10
ENSMUSG00000075202	10
ENSMUSG00000031142	0
ENSMUSG00000046574	11
ENSMUSG00000061048	13
ENSMUSG00000036442	1
ENSMUSG00000052135	9
ENSMUSG00000019916	7
ENSMUSG00000063015	6
ENSMUSG00000092807	2
ENSMUSG00000027071	9
ENSMUSG00000005802	8
ENSMUSG00000038807	5
ENSMUSG00000022960	1
ENSMUSG00000062199	2
ENSMUSG00000040663	14
ENSMUSG00000094066	3
ENSMUSG00000005338	5
ENSMUSG00000094132	2
ENSMUSG00000033624	8
ENSMUSG00000030538	0
ENSMUSG00000078675	7
ENSMUSG00000092066	2
ENSMUSG00000042942	4
ENSMUSG00000044286	10
ENSMUSG00000006007	7
ENSMUSG00000022856	9
ENSMUSG00000021958	4
ENSMUSG00000028719	6
ENSMUSG00000027848	0
ENSMUSG00000052477	4
ENSMUSG00000074064	0
ENSMUSG00000022552	14
ENSMUSG00000061082	3
ENSMUSG00000029446	4
ENSMUSG00000024459	3
ENSMUSG00000022091	0
ENSMUSG00000034855	4
ENSMUSG00000024927	11
ENSMUSG00000068854	4
ENSMUSG00000046008	7
ENSMUSG00000001103	4
ENSMUSG00000030102	5
ENSMUSG00000013275	11
ENSMUSG00000032507	4
ENSMUSG00000057329	14
ENSMUSG00000032046	5
ENSMUSG00000038806	1
ENSMUSG00000031949	9
ENSMUSG00000027490	1
ENSMUSG00000052133	9
ENSMUSG00000037477	10
ENSMUSG00000057143	14
ENSMUSG00000034544	0
ENSMUSG00000078903	8
ENSMUSG00000113056	3
ENSMUSG00000086712	3
ENSMUSG00000008090	0
ENSMUSG00000066899	3
ENSMUSG00000047014	10
ENSMUSG00000062526	1
ENSMUSG00000066892	0
ENSMUSG00000048356	2
ENSMUSG00000047205	13
ENSMUSG00000093060	10
ENSMUSG00000024424	0
ENSMUSG00000008129	9
ENSMUSG00000028416	6
ENSMUSG00000032782	1
ENSMUSG00000066043	11
ENSMUSG00000024529	7
ENSMUSG00000055194	3
ENSMUSG00000044408	0
ENSMUSG00000047592	3
ENSMUSG00000051615	5
ENSMUSG00000064121	2
ENSMUSG00000029229	0
ENSMUSG00000053769	4
ENSMUSG00000041984	13
ENSMUSG00000032123	4
ENSMUSG00000027603	5
ENSMUSG00000062646	14
ENSMUSG00000001558	10
ENSMUSG00000060081	10
ENSMUSG00000079658	0
ENSMUSG00000065532	2
ENSMUSG00000021645	1
ENSMUSG00000018661	11
ENSMUSG00000084845	4
ENSMUSG00000061065	2
ENSMUSG00000067586	0
ENSMUSG00000032899	0
ENSMUSG00000024130	6
ENSMUSG00000057098	14
ENSMUSG00000020307	0
ENSMUSG00000028573	0
ENSMUSG00000026639	0
ENSMUSG00000063434	1
ENSMUSG00000033276	9
ENSMUSG00000048982	10
ENSMUSG00000021196	6
ENSMUSG00000035735	5
ENSMUSG00000048501	2
ENSMUSG00000032199	6
ENSMUSG00000020163	7
ENSMUSG00000017405	4
ENSMUSG00000045259	3
ENSMUSG00000096727	14
ENSMUSG00000024552	1
ENSMUSG00000001285	1
ENSMUSG00000068290	0
ENSMUSG00000031517	5
ENSMUSG00000011034	0
ENSMUSG00000036223	9
ENSMUSG00000042350	6
ENSMUSG00000020155	3
ENSMUSG00000025025	0
ENSMUSG00000058435	1
ENSMUSG00000047143	3
ENSMUSG00000057836	1
ENSMUSG00000026249	6
ENSMUSG00000041324	0
ENSMUSG00000061313	0
ENSMUSG00000032456	4
ENSMUSG00000056014	1
ENSMUSG00000003234	11
ENSMUSG00000057729	1
ENSMUSG00000061984	3
ENSMUSG00000019785	4
ENSMUSG00000026335	7
ENSMUSG00000049550	6
ENSMUSG00000100684	2
ENSMUSG00000010914	0
ENSMUSG00000049133	7
ENSMUSG00000021111	8
ENSMUSG00000073267	2
ENSMUSG00000006519	0
ENSMUSG00000043859	2
ENSMUSG00000028909	13
ENSMUSG00000021919	3
ENSMUSG00000003863	5
ENSMUSG00000079598	4
ENSMUSG00000027690	0
ENSMUSG00000075205	2
ENSMUSG00000050685	2
ENSMUSG00000119223	2
ENSMUSG00000066233	9
ENSMUSG00000048776	3
ENSMUSG00000037600	4
ENSMUSG00000073236	3
ENSMUSG00000038765	3
ENSMUSG00000022696	13
ENSMUSG00000082002	2
ENSMUSG00000019975	13
ENSMUSG00000071065	3
ENSMUSG00000111761	3
ENSMUSG00000021239	0
ENSMUSG00000068523	6
ENSMUSG00000032096	6
ENSMUSG00000026478	6
ENSMUSG00000020282	13
ENSMUSG00000040919	10
ENSMUSG00000021131	0
ENSMUSG00000043342	9
ENSMUSG00000023348	1
ENSMUSG00000028577	8
ENSMUSG00000023349	1
ENSMUSG00000079619	2
ENSMUSG00000019820	6
ENSMUSG00000041681	2
ENSMUSG00000033294	1
ENSMUSG00000049723	4
ENSMUSG00000029918	0
ENSMUSG00000038239	7
ENSMUSG00000102742	1
ENSMUSG00000096688	7
ENSMUSG00000062128	10
ENSMUSG00000054162	5
ENSMUSG00000019948	4
ENSMUSG00000036103	0
ENSMUSG00000057596	1
ENSMUSG00000107895	2
ENSMUSG00000044811	4
ENSMUSG00000068615	4
ENSMUSG00000088464	2
ENSMUSG00000039304	0
ENSMUSG00000034345	0
ENSMUSG00000052776	4
ENSMUSG00000023942	6
ENSMUSG00000064065	0
ENSMUSG00000054951	9
ENSMUSG00000051172	2
ENSMUSG00000028961	6
ENSMUSG00000022721	11
ENSMUSG00000075572	2
ENSMUSG00000047866	6
ENSMUSG00000035683	4
ENSMUSG00000073176	9
ENSMUSG00000078435	4
ENSMUSG00000074519	4
ENSMUSG00000035208	14
ENSMUSG00000071169	2
ENSMUSG00000020241	0
ENSMUSG00000065468	2
ENSMUSG00000110759	2
ENSMUSG00000048706	0
ENSMUSG00000074569	3
ENSMUSG00000030170	9
ENSMUSG00000050891	4
ENSMUSG00000069516	7
ENSMUSG00000053119	6
ENSMUSG00000090662	10
ENSMUSG00000090015	4
ENSMUSG00000075576	3
ENSMUSG00000079007	1
ENSMUSG00000031374	9
ENSMUSG00000070524	3
ENSMUSG00000085122	10
ENSMUSG00000009633	0
ENSMUSG00000004948	4
ENSMUSG00000053004	9
ENSMUSG00000109659	10
ENSMUSG00000050373	1
ENSMUSG00000063689	3
ENSMUSG00000030037	1
ENSMUSG00000029909	10
ENSMUSG00000040455	0
ENSMUSG00000091694	0
ENSMUSG00000032590	11
ENSMUSG00000028214	4
ENSMUSG00000026566	13
ENSMUSG00000055198	10
ENSMUSG00000052920	13
ENSMUSG00000035203	6
ENSMUSG00000052058	10
ENSMUSG00000065555	2
ENSMUSG00000038797	9
ENSMUSG00000040877	9
ENSMUSG00000035824	14
ENSMUSG00000015776	11
ENSMUSG00000092995	2
ENSMUSG00000039224	9
ENSMUSG00000035365	4
ENSMUSG00000003955	0
ENSMUSG00000115705	3
ENSMUSG00000038489	0
ENSMUSG00000027560	9
ENSMUSG00000061961	2
ENSMUSG00000096421	3
ENSMUSG00000070003	11
ENSMUSG00000097697	10
ENSMUSG00000027273	5
ENSMUSG00000057561	8
ENSMUSG00000000142	13
ENSMUSG00000031105	1
ENSMUSG00000095586	2
ENSMUSG00000039032	3
ENSMUSG00000035623	8
ENSMUSG00000038349	5
ENSMUSG00000048070	4
ENSMUSG00000028821	0
ENSMUSG00000085394	10
ENSMUSG00000017386	13
ENSMUSG00000021478	1
ENSMUSG00000095030	2
ENSMUSG00000042082	6
ENSMUSG00000028653	4
ENSMUSG00000017747	4
ENSMUSG00000039275	0
ENSMUSG00000029186	0
ENSMUSG00000075119	10
ENSMUSG00000052151	0
ENSMUSG00000066500	10
ENSMUSG00000008730	6
ENSMUSG00000060245	3
ENSMUSG00000024411	5
ENSMUSG00000057863	7
ENSMUSG00000050534	10
ENSMUSG00000063176	2
ENSMUSG00000021266	11
ENSMUSG00000022584	0
ENSMUSG00000005374	13
ENSMUSG00000027956	4
ENSMUSG00000074336	12
ENSMUSG00000091586	4
ENSMUSG00000039568	0
ENSMUSG00000025156	6
ENSMUSG00000106943	3
ENSMUSG00000060112	10
ENSMUSG00000095172	2
ENSMUSG00000022723	6
ENSMUSG00000065878	10
ENSMUSG00000021592	4
ENSMUSG00000029211	5
ENSMUSG00000027939	3
ENSMUSG00000040413	4
ENSMUSG00000078591	5
ENSMUSG00000022126	3
ENSMUSG00000050410	4
ENSMUSG00000074158	4
ENSMUSG00000089219	2
ENSMUSG00000059205	10
ENSMUSG00000043090	8
ENSMUSG00000038539	0
ENSMUSG00000039953	5
ENSMUSG00000018796	7
ENSMUSG00000027439	0
ENSMUSG00000054568	1
ENSMUSG00000097993	9
ENSMUSG00000028809	6
ENSMUSG00000022623	5
ENSMUSG00000054723	4
ENSMUSG00000044938	0
ENSMUSG00000096717	2
ENSMUSG00000079276	2
ENSMUSG00000024759	6
ENSMUSG00000064084	3
ENSMUSG00000022983	11
ENSMUSG00000048502	1
ENSMUSG00000043079	5
ENSMUSG00000085287	3
ENSMUSG00000068817	2
ENSMUSG00000092130	10
ENSMUSG00000097587	9
ENSMUSG00000089942	1
ENSMUSG00000019528	0
ENSMUSG00000002342	13
ENSMUSG00000036167	11
ENSMUSG00000024668	8
ENSMUSG00000035007	1
ENSMUSG00000025754	3
ENSMUSG00000028982	1
ENSMUSG00000057444	2
ENSMUSG00000070319	11
ENSMUSG00000070305	1
ENSMUSG00000059475	1
ENSMUSG00000032089	14
ENSMUSG00000085845	3
ENSMUSG00000075566	9
ENSMUSG00000028850	9
ENSMUSG00000091260	2
ENSMUSG00000039219	8
ENSMUSG00000037171	10
ENSMUSG00000030674	1
ENSMUSG00000049734	4
ENSMUSG00000038811	1
ENSMUSG00000052922	10
ENSMUSG00000040820	1
ENSMUSG00000039345	4
ENSMUSG00000026965	11
ENSMUSG00000050377	4
ENSMUSG00000018651	4
ENSMUSG00000062563	9
ENSMUSG00000006517	4
ENSMUSG00000027249	12
ENSMUSG00000048218	1
ENSMUSG00000073639	6
ENSMUSG00000058914	1
ENSMUSG00000094595	9
ENSMUSG00000014773	1
ENSMUSG00000064329	5
ENSMUSG00000025470	4
ENSMUSG00000026573	3
ENSMUSG00000053217	2
ENSMUSG00000100119	3
ENSMUSG00000020776	11
ENSMUSG00000056457	0
ENSMUSG00000070618	2
ENSMUSG00000015189	0
ENSMUSG00000012187	13
ENSMUSG00000059810	14
ENSMUSG00000087309	2
ENSMUSG00000005763	0
ENSMUSG00000037001	4
ENSMUSG00000020152	6
ENSMUSG00000040322	0
ENSMUSG00000110009	2
ENSMUSG00000109020	2
ENSMUSG00000045005	0
ENSMUSG00000019301	10
ENSMUSG00000100094	1
ENSMUSG00000025128	5
ENSMUSG00000029279	0
ENSMUSG00000032394	3
ENSMUSG00000045381	3
ENSMUSG00000025551	5
ENSMUSG00000027012	8
ENSMUSG00000026728	7
ENSMUSG00000111767	10
ENSMUSG00000047897	3
ENSMUSG00000028707	3
ENSMUSG00000091859	3
ENSMUSG00000038570	9
ENSMUSG00000063672	10
ENSMUSG00000096029	10
ENSMUSG00000038721	4
ENSMUSG00000036644	6
ENSMUSG00000035606	1
ENSMUSG00000079642	10
ENSMUSG00000078485	0
ENSMUSG00000028036	1
ENSMUSG00000037907	5
ENSMUSG00000091017	10
ENSMUSG00000039238	1
ENSMUSG00000030611	4
ENSMUSG00000037868	4
ENSMUSG00000051160	9
ENSMUSG00000077506	10
ENSMUSG00000065557	2
ENSMUSG00000096051	10
ENSMUSG00000048827	9
ENSMUSG00000038074	4
ENSMUSG00000043843	4
ENSMUSG00000037111	6
ENSMUSG00000030142	9
ENSMUSG00000066900	6
ENSMUSG00000026473	5
ENSMUSG00000051998	14
ENSMUSG00000079262	0
ENSMUSG00000054150	13
ENSMUSG00000042115	0
ENSMUSG00000035086	8
ENSMUSG00000022613	7
ENSMUSG00000074952	2
ENSMUSG00000000827	6
ENSMUSG00000000355	1
ENSMUSG00000005705	10
ENSMUSG00000038150	0
ENSMUSG00000065447	2
ENSMUSG00000022377	6
ENSMUSG00000057789	0
ENSMUSG00000036634	5
ENSMUSG00000049739	8
ENSMUSG00000052688	4
ENSMUSG00000065485	2
ENSMUSG00000048537	6
ENSMUSG00000065016	4
ENSMUSG00000011154	3
ENSMUSG00000034793	13
ENSMUSG00000058132	10
ENSMUSG00000079334	4
ENSMUSG00000030672	7
ENSMUSG00000027433	8
ENSMUSG00000042121	11
ENSMUSG00000022116	2
ENSMUSG00000006527	0
ENSMUSG00000070797	7
ENSMUSG00000021187	13
ENSMUSG00000039100	6
ENSMUSG00000092528	9
ENSMUSG00000042042	0
ENSMUSG00000050148	5
ENSMUSG00000092752	2
ENSMUSG00000043140	4
ENSMUSG00000062760	5
ENSMUSG00000005813	8
ENSMUSG00000039496	4
ENSMUSG00000028868	8
ENSMUSG00000046518	2
ENSMUSG00000044533	7
ENSMUSG00000040479	6
ENSMUSG00000021604	4
ENSMUSG00000049357	3
ENSMUSG00000024787	4
ENSMUSG00000042684	4
ENSMUSG00000031896	7
ENSMUSG00000027165	13
ENSMUSG00000034771	13
ENSMUSG00000028838	13
ENSMUSG00000076236	2
ENSMUSG00000006705	0
ENSMUSG00000051550	4
ENSMUSG00000025507	4
ENSMUSG00000027925	2
ENSMUSG00000000125	4
ENSMUSG00000075209	10
ENSMUSG00000068062	3
ENSMUSG00000041544	4
ENSMUSG00000020672	4
ENSMUSG00000061455	11
ENSMUSG00000075141	3
ENSMUSG00000074652	1
ENSMUSG00000051177	5
ENSMUSG00000071719	9
ENSMUSG00000078546	9
ENSMUSG00000048832	1
ENSMUSG00000028093	13
ENSMUSG00000079415	9
ENSMUSG00000090436	3
ENSMUSG00000109631	2
ENSMUSG00000028164	0
ENSMUSG00000050961	2
ENSMUSG00000006476	5
ENSMUSG00000049052	2
ENSMUSG00000033044	1
ENSMUSG00000097712	10
ENSMUSG00000019303	9
ENSMUSG00000086392	3
ENSMUSG00000031875	13
ENSMUSG00000014195	8
ENSMUSG00000032449	8
ENSMUSG00000045326	9
ENSMUSG00000005949	1
ENSMUSG00000039686	0
ENSMUSG00000065538	2
ENSMUSG00000040712	5
ENSMUSG00000096883	9
ENSMUSG00000022437	6
ENSMUSG00000086283	3
