gene_id	gene_symbol	studies_tested	meta_log2_fold_change	meta_se	meta_z	meta_p_value	meta_fdr_bh	direction_up_studies	direction_down_studies	q_heterogeneity	i2_percent	heterogeneity_p_value	significant_fdr05_abs_log2fc1	consistent_direction
ENSMUSG00000009248	Ascl2	7	0.009259084732931447	0.0823361138308209	0.11245472128981501	0.9104628691232016	0.9509124761545701	3	4	5.733155898413969	0.0	0.45373604314513105	False	mixed
ENSMUSG00000038930	Rccd1	8	0.006902796386118366	0.06143725665063091	0.11235521835507412	0.9105417610063152	0.9509465893531632	4	4	17.51509840595746	60.03448089324426	0.014360246525757656	False	mixed
ENSMUSG00000003505	Psg18	2	0.0044609425836887396	0.03975936269646291	0.11219854346623107	0.9106659840245074	0.9510280393655947	1	1	2.256115499633109	55.676028103941455	0.13308752341072477	False	mixed
ENSMUSG00000035811	Ugt2b35	8	0.007793619626192727	0.06954417346115571	0.11206718317740734	0.9107701375067001	0.9510719975029746	6	2	16.541552168266907	57.6823267321388	0.02060391623927257	False	mixed
ENSMUSG00000020932	Gfap	8	-0.011030700814982518	0.09846305567922721	-0.11202882887281417	0.9108005483136167	0.9510719975029746	4	4	10.525532374311098	33.49505040633962	0.16069571725513818	False	mixed
ENSMUSG00000086483	8030443G20Rik	2	-0.012415048090273991	0.11092911539436424	-0.11191875141289316	0.9108878285352703	0.951081610393621	1	1	1.1245524748714193	11.075737029137796	0.2889402958890383	False	mixed
ENSMUSG00000037660	Gdf7	7	-0.009941726475724116	0.08884427024573818	-0.11190059244367552	0.9109022268529279	0.951081610393621	4	3	6.638385390862085	9.61657621958556	0.3555865971462806	False	mixed
ENSMUSG00000065604	Mir29b-1	3	0.004039468199812195	0.03616428583179025	0.11169771798068513	0.9110630887957208	0.9512012859876143	1	1	3.5897924871819766	44.28647318357892	0.16614469002897136	False	mixed
ENSMUSG00000097073	9430037G07Rik	8	0.008007198200231993	0.07174626898016163	0.11160438464676178	0.9111370953003096	0.9512302720564061	3	5	24.573982504407013	71.51458865593054	0.0009026432522131082	False	mixed
ENSMUSG00000085984	1700001G11Rik	6	-0.013072035850034039	0.11750234080171545	-0.11124915266235441	0.9114187753166993	0.9514760560426566	3	3	3.5256933582573	0.0	0.6195035123588416	False	mixed
ENSMUSG00000028322	Exosc3	8	0.004997603215709084	0.04498840740806519	0.11108646657301212	0.9115477804268399	0.9515454019564362	5	3	15.69398136354254	55.39691402806714	0.0280640722400998	False	mixed
ENSMUSG00000024124	Prss30	8	0.008826348649856626	0.07948480876290057	0.11104447236182209	0.9115810809350358	0.9515454019564362	6	2	9.257373287777266	24.384598282946317	0.23470212867900014	False	mixed
ENSMUSG00000075163	Olfr1107	5	0.014149566375731391	0.12755479917739962	0.11092931404370425	0.9116723998064016	0.9515454019564362	4	2	6.619782982705687	39.575058420342806	0.15739782465644916	False	mixed
ENSMUSG00000026976	Pax8	8	0.012870303167454378	0.11609553281159299	0.110859589992503	0.9117276905319635	0.9515454019564362	2	6	9.006058841618849	22.27454735636901	0.2522213390361668	False	mixed
ENSMUSG00000099687	Olfr623	5	0.007457409708348507	0.06730321184870641	0.11080317719624314	0.9117724258304919	0.9515454019564362	2	3	5.617599057765183	28.7952030953363	0.22958419048588657	False	mixed
ENSMUSG00000064080	Fbln2	8	-0.008231745896034006	0.07430515192325715	-0.1107829764554658	0.9117884450684168	0.9515454019564362	4	4	7.368279222268999	4.99817136619845	0.3915673351508554	False	mixed
ENSMUSG00000094035	Ldlrad2	8	-0.01260198757678816	0.11378046713389067	-0.11075703848147174	0.9118090139991888	0.9515454019564362	3	5	9.20633296245723	23.965383084171503	0.23817976461721038	False	mixed
ENSMUSG00000035246	Pcyt1b	8	0.00930384969847357	0.08426694889173424	0.11040923898202498	0.9120848262793062	0.951784947066017	3	5	11.784927556899028	40.602095632720946	0.10785718946350573	False	mixed
ENSMUSG00000021870	Slmap	8	-0.005337139474666742	0.04837896933701922	-0.1103194125010597	0.9121560622804675	0.9518109978749667	6	2	13.453098692589085	47.96737792568121	0.061808671838853184	False	mixed
ENSMUSG00000044162	Tnip3	8	-0.010863714090660304	0.09869973638897304	-0.11006831920854068	0.9123551930722839	0.9519704941410612	5	3	7.498141171066173	6.643528838699388	0.3789160385312558	False	mixed
ENSMUSG00000050100	Hmx2	5	-0.006745959111971065	0.061337579184787265	-0.10998085026551187	0.9124245620482907	0.9519945849015136	2	3	3.9861639213443874	0.0	0.40788159784443234	False	mixed
ENSMUSG00000070077	Mir491	5	-0.012989092974491297	0.11845578040469128	-0.109653517372605	0.9126841657931439	0.9522171480201344	3	3	8.124141859045805	50.76403059670591	0.0871351205535573	False	mixed
ENSMUSG00000036463	4930544G11Rik	2	0.004067731855145219	0.03719058062494292	0.10937532533216433	0.9129048038502049	0.9523990371354016	1	0	0.0663147455943279	0.0	0.7967800828080356	False	mixed
ENSMUSG00000054051	Ercc6	8	-0.005943529392233554	0.05438792501248409	-0.10928031159249575	0.9129801621350311	0.9524293505993301	3	5	21.186552960793872	66.96017510279452	0.0035036346078929108	False	mixed
ENSMUSG00000096938	9530052E02Rik	8	0.01425971885602036	0.13067570760327507	0.10912295114033095	0.9131049712132848	0.9525112458977264	4	4	4.210601468489359	0.0	0.7552258879790652	False	mixed
ENSMUSG00000094918	Gm8765	1	0.015157563334250848	0.13921552406504914	0.10887839869904453	0.9132989401140797	0.9526478634007473	1	0	0.0			False	all_up
ENSMUSG00000046650	Olfr1440	8	-0.012617334294633525	0.11592440495521349	-0.108841052921584	0.9133285616979162	0.9526478634007473	3	5	14.461427329773539	51.59537270855533	0.04355729567521667	False	mixed
ENSMUSG00000027457	Snph	7	-0.011448467674437784	0.10534006245327145	-0.10868104126591241	0.913455479649118	0.9527319347116092	4	3	12.186533590657309	50.765326699629796	0.05793451824058826	False	mixed
ENSMUSG00000000804	Usp32	8	0.0058489845837186305	0.053905845089592244	0.10850371743541982	0.9135961318391241	0.9528303215500068	3	5	13.978074191638955	49.92157071117078	0.05157270216504231	False	mixed
ENSMUSG00000040359	Ufl1	8	0.005203649707675537	0.048047332040078695	0.10830257345683443	0.9137556813022384	0.9529356322512864	4	4	12.599071935914996	44.44035214970275	0.08250070990324151	False	mixed
ENSMUSG00000058662	Olfr69	8	0.014306109137070772	0.13214631813874692	0.1082596120616095	0.9137897591714451	0.9529356322512864	3	5	7.055372288755018	0.7848244782670318	0.4231373990474863	False	mixed
ENSMUSG00000036790	Slitrk2	8	0.01013906909815159	0.0938801717132331	0.10800011241055724	0.9139956030414728	0.9531019747826774	3	5	13.324385178933884	47.464742980658215	0.06458831629416269	False	mixed
ENSMUSG00000026688	Mgst3	8	0.008196556685514231	0.07609996529494419	0.10770775852191856	0.9142275149103539	0.9532954824203366	5	3	24.980314136844235	71.977934458096	0.0007649216896159915	False	mixed
ENSMUSG00000087648	E130018N17Rik	8	-0.01141936195493838	0.10617070010172042	-0.10755662291006535	0.9143474072089035	0.9533721698239631	4	4	13.735748405056343	49.03808810721088	0.05608594973561398	False	mixed
ENSMUSG00000024077	Strn	8	0.006498951646014216	0.06059328848060282	0.10725530514975544	0.9145864412595393	0.9535730699330287	3	5	26.025449690007626	73.10325053600275	0.0004984219999022307	False	mixed
ENSMUSG00000030638	Sh3gl3	7	-0.01278908946359735	0.11934793900045437	-0.10715802527221405	0.9146636146081226	0.9536051977946822	3	4	8.046618840583573	25.434519530878436	0.2347077541101336	False	mixed
ENSMUSG00000034520	Gjc1	8	0.007017673560371676	0.06583569285901548	0.10659375265328709	0.9151112750075758	0.9540235632712907	3	5	28.987307559877433	75.85149988304192	0.0001454599849148868	False	mixed
ENSMUSG00000058692	Olfr846	8	0.010785272686255488	0.10153595322522632	0.10622121862914581	0.9154068361534176	0.9542833275732717	5	3	32.03667466061718	78.15004186871764	3.9984959782637395e-05	False	mixed
ENSMUSG00000041263	Rusc1	8	0.007881453008025311	0.07432711329466934	0.10603738876255484	0.9155526874554079	0.9543870055722767	4	4	10.424926557351663	32.853243986993874	0.16574456089801085	False	mixed
ENSMUSG00000107722	2900060B14Rik	7	0.011309600048951964	0.10677208344473003	0.10592281881252523	0.9156435891196367	0.9544176450529918	3	4	6.527212814009655	8.077150677209021	0.36678769299519337	False	mixed
ENSMUSG00000068173	Btg1b	2	0.0036323368428352264	0.034327217409483565	0.10581506795338798	0.9157290814127346	0.9544176450529918	1	1	1.98880317139402	49.718503349978775	0.15846607457411463	False	mixed
ENSMUSG00000025925	Terf1	8	-0.006638854007633277	0.0627676637856189	-0.10576869692502952	0.9157658736751076	0.9544176450529918	5	3	12.405320974868504	43.572600707542755	0.08799309886559074	False	mixed
ENSMUSG00000036932	Aifm1	8	-0.004483671029957432	0.04239219509747889	-0.10576642751448559	0.915767674302912	0.9544176450529918	3	5	10.592328010569513	33.91443322926672	0.15741644163891397	False	mixed
ENSMUSG00000066279	Chrna10	6	-0.01244158524671312	0.1178028427554963	-0.1056136248981363	0.9158889141092523	0.9544956410592421	3	3	6.810374236976988	26.582595522395003	0.2351293125536505	False	mixed
ENSMUSG00000103585	Pcdhgb4	8	0.007040749644954059	0.0667449349112229	0.10548739997003405	0.91598906757334	0.9545516550982119	4	4	15.317719457753473	54.301291263976225	0.03213564976054616	False	mixed
ENSMUSG00000075551	Cyp3a41a	8	-0.010970112419979482	0.10425848582773736	-0.10522033130334363	0.9162009782246745	0.9547241196596532	4	4	12.617583247172035	44.52186395069831	0.08199250761287177	False	mixed
ENSMUSG00000055114	Anxa13	8	-0.008880821873410653	0.08459912815806048	-0.10497533564197259	0.9163953798726596	0.9548422579769688	4	4	11.921745279926117	41.283764787470936	0.10316186430753682	False	mixed
ENSMUSG00000052955	Cpvl	3	-0.0062708227102405345	0.05974462223809016	-0.10496045460377142	0.9164071879913134	0.9548422579769688	2	1	1.3380490565727543	0.0	0.5122079785658582	False	mixed
ENSMUSG00000037716	Ccdc33	3	-0.005079779744564964	0.04848967775040539	-0.10476002275602862	0.9165662326584775	0.9549596011642041	1	2	3.0287312696909625	33.965749288675894	0.2199476677377722	False	mixed
ENSMUSG00000029130	Rnf32	8	-0.0085988421673031	0.08234532965494916	-0.10442416349943277	0.9168327478065436	0.9551443888404859	3	5	6.410241553351206	0.0	0.49274478048264236	False	mixed
ENSMUSG00000039814	Xkr5	8	-0.012998104868819988	0.12447968515548612	-0.10441948702379997	0.9168364588067766	0.9551443888404859	2	5	12.423849372840472	43.65675411919787	0.08745396732070962	False	mixed
