gene_id	gmm	hdbscan	spectral	consensus	gene_symbol
ENSMUSG00000021396	12	0	6	1	Nxnl2
ENSMUSG00000046982	10	0	8	0	Tshz1
ENSMUSG00000043885	1	0	1	3	Slc36a4
ENSMUSG00000026377	10	0	8	0	Nifk
ENSMUSG00000020546	1	0	5	4	Stxbp4
ENSMUSG00000075528	10	0	8	0	Aarsd1
ENSMUSG00000022174	22	0	2	7	Dad1
ENSMUSG00000024048	8	0	16	12	Myl12a
ENSMUSG00000036966	10	0	8	0	Spryd3
ENSMUSG00000027613	10	0	2	0	Eif6
ENSMUSG00000040782	22	0	10	5	Cop1
ENSMUSG00000025358	1	0	0	3	Cdk2
ENSMUSG00000044748	12	0	4	1	Defb1
ENSMUSG00000068079	12	0	14	2	Tcf15
ENSMUSG00000037032	1	0	13	4	Apbb1
ENSMUSG00000057219	1	0	5	4	Armc7
ENSMUSG00000020922	10	0	8	0	Lsm12
ENSMUSG00000031751	24	0	7	6	Amfr
ENSMUSG00000057163	10	0	1	0	Prss2
ENSMUSG00000047139	15	0	18	10	Cd24a
ENSMUSG00000028180	10	0	2	0	Zranb2
ENSMUSG00000037772	10	0	8	0	Mrpl23
ENSMUSG00000031871	22	0	10	5	Cdh5
ENSMUSG00000033581	12	0	12	2	Igf2bp2
ENSMUSG00000031250	12	0	13	2	Tnmd
ENSMUSG00000069670	12	0	4	1	Nkain2
ENSMUSG00000020898	1	0	0	3	Ctc1
ENSMUSG00000040532	10	0	2	0	Abhd11
ENSMUSG00000108414	10	0	8	0	
ENSMUSG00000071005	12	0	4	1	Ccl19
ENSMUSG00000022371	0	0	7	6	Col14a1
ENSMUSG00000030109	3	0	10	5	Slc6a12
ENSMUSG00000032245	1	0	5	4	Cln6
ENSMUSG00000014907	1	0	5	4	Naf1
ENSMUSG00000049350	10	0	5	0	Zg16
ENSMUSG00000028580	22	0	10	5	Pum1
ENSMUSG00000032333	1	0	5	4	Stoml1
ENSMUSG00000028234	0	0	7	6	Rps20
ENSMUSG00000086847	12	0	17	2	Tbx3os2
ENSMUSG00000015697	10	0	8	0	Setdb1
ENSMUSG00000028790	10	0	2	0	Khdrbs1
ENSMUSG00000021699	15	0	19	11	Pde4d
ENSMUSG00000022181	10	0	1	0	C6
ENSMUSG00000060244	1	0	5	4	Alyref2
ENSMUSG00000027371	10	0	8	0	Fahd2a
ENSMUSG00000036202	10	0	2	0	Rif1
ENSMUSG00000046456	12	0	9	1	Tmem150b
ENSMUSG00000025898	10	0	8	0	Cwf19l2
ENSMUSG00000027739	1	0	1	3	Rab33b
ENSMUSG00000026887	10	0	2	0	Mrrf
ENSMUSG00000026586	15	0	18	10	Prrx1
ENSMUSG00000037411	15	0	18	10	Serpine1
ENSMUSG00000005220	1	0	5	4	Corin
ENSMUSG00000036151	22	0	2	7	Tm6sf2
ENSMUSG00000070806	12	0	9	1	Zmynd12
ENSMUSG00000024234	10	0	8	0	Mtpap
ENSMUSG00000051184	1	0	0	3	Zfp524
ENSMUSG00000086150	12	0	12	2	Bach2os
ENSMUSG00000041444	10	0	8	0	Arhgap32
ENSMUSG00000027620	3	0	7	6	Rbm39
ENSMUSG00000037656	22	0	10	5	Slc20a2
ENSMUSG00000055214	12	0	14	2	Pld5
ENSMUSG00000019947	22	0	10	5	Arid5b
ENSMUSG00000024590	1	0	5	4	Lmnb1
ENSMUSG00000058656	12	0	12	2	Samd12
ENSMUSG00000036805	12	0	17	2	Noxa1
ENSMUSG00000031823	1	0	1	3	Zdhhc7
ENSMUSG00000038507	10	0	2	0	Parp12
ENSMUSG00000039828	10	0	1	0	Wdr70
ENSMUSG00000003166	3	0	10	5	Dgcr2
ENSMUSG00000092032	12	0	3	1	Vmn2r59
ENSMUSG00000057541	1	0	0	3	Pus7
ENSMUSG00000037313	12	0	12	2	Tacc3
ENSMUSG00000022201	3	0	10	5	Zfr
ENSMUSG00000095961	12	0	3	1	Vmn2r102
ENSMUSG00000040472	10	0	8	0	Rabggta
ENSMUSG00000028657	22	0	10	5	Ppt1
ENSMUSG00000029860	10	0	8	0	Zyx
ENSMUSG00000005804	1	0	8	4	Bloc1s6
ENSMUSG00000024301	12	0	4	1	Kifc5b
ENSMUSG00000005442	10	0	8	0	Cic
ENSMUSG00000015340	10	0	8	0	Cybb
ENSMUSG00000036356	1	0	5	4	Csgalnact1
ENSMUSG00000042099	1	0	0	3	Kank3
ENSMUSG00000034685	12	0	4	1	Fam171a2
ENSMUSG00000022408	12	0	4	1	Fam83f
ENSMUSG00000024789	10	0	2	0	Jak2
ENSMUSG00000038705	1	0	1	3	Gmeb2
ENSMUSG00000027673	17	0	7	8	Ndufb5
ENSMUSG00000033998	12	0	9	1	Kcnk1
ENSMUSG00000067206	12	0	9	1	Lrrc66
ENSMUSG00000039329	12	0	3	1	Tex19.1
ENSMUSG00000002668	12	0	12	2	Dennd1c
ENSMUSG00000030824	17	0	7	8	Nucb1
ENSMUSG00000036570	17	0	7	8	Fxyd1
ENSMUSG00000035337	12	0	9	1	Uchl4
ENSMUSG00000036273	1	0	1	3	Lrrk2
ENSMUSG00000022797	10	0	8	0	Tfrc
ENSMUSG00000015942	1	0	5	4	Gtf2ird2
ENSMUSG00000026553	0	0	7	6	Copa
ENSMUSG00000027002	17	0	7	8	Nckap1
ENSMUSG00000021892	22	0	10	5	Sh3bp5
ENSMUSG00000072872	10	0	8	0	Rybp|Rybp-ps
ENSMUSG00000002320	10	0	2	0	Tm9sf1
ENSMUSG00000028282	1	0	1	3	Casp8ap2
ENSMUSG00000024592	10	0	8	0	C330018D20Rik
ENSMUSG00000030844	1	0	5	4	Rgs10
ENSMUSG00000045409	1	0	1	3	Trim39
ENSMUSG00000053453	22	0	2	7	Thoc7
ENSMUSG00000020287	1	0	0	3	Mpg
ENSMUSG00000027206	3	0	10	5	Cops2
ENSMUSG00000017999	10	0	8	0	Ddx27
ENSMUSG00000041319	1	0	5	4	Thoc6
ENSMUSG00000039545	12	0	9	1	Flicr
ENSMUSG00000047648	10	0	8	0	Fbxo30
ENSMUSG00000097591	12	0	17	2	A330032B11Rik
ENSMUSG00000021273	22	0	10	5	Fdft1
ENSMUSG00000035105	15	0	19	11	Egln3
ENSMUSG00000092558	1	0	1	3	Med20
ENSMUSG00000074656	3	0	10	5	Eif2s2
ENSMUSG00000019790	10	0	8	0	Stxbp5
ENSMUSG00000059183	1	0	0	3	Mtfmt
ENSMUSG00000026277	10	0	2	0	Stk25
ENSMUSG00000021374	10	0	2	0	Nup153
ENSMUSG00000040812	12	0	9	1	Agbl2
ENSMUSG00000028698	1	0	5	4	Pik3r3
ENSMUSG00000039105	22	0	10	5	Atp6v1g1
ENSMUSG00000040124	1	0	5	4	Gorab
ENSMUSG00000033953	10	0	2	0	Ppp3r1
ENSMUSG00000033196	4	0	16	12	Myh2
ENSMUSG00000040345	12	0	12	2	Arhgap9
ENSMUSG00000050232	12	0	12	2	Cxcr3
ENSMUSG00000027676	12	0	4	1	Ccdc39
ENSMUSG00000028167	1	0	0	3	Bdh2
ENSMUSG00000035133	24	0	7	6	Arhgap5
ENSMUSG00000006241	1	0	5	4	Ccdc159
ENSMUSG00000020888	1	0	5	4	Dvl2
ENSMUSG00000045268	1	0	5	4	Zfp691
ENSMUSG00000031370	1	0	0	3	Zrsr2
ENSMUSG00000031577	1	0	0	3	Tti2
ENSMUSG00000049086	12	0	4	1	Bmyc
ENSMUSG00000048424	12	0	4	1	Ranbp3l
ENSMUSG00000074682	12	0	4	1	Zcchc3
ENSMUSG00000047777	1	0	5	4	Phf13
ENSMUSG00000044062	12	0	3	1	Plekhd1os
ENSMUSG00000032314	24	0	7	6	Etfa
ENSMUSG00000033684	24	0	7	6	Qsox1
ENSMUSG00000004980	17	0	7	8	Hnrnpa2b1
ENSMUSG00000047773	12	0	3	1	Ankfn1
ENSMUSG00000051703	12	0	17	2	Tmem198
ENSMUSG00000042203	1	0	5	4	Tbc1d22b
ENSMUSG00000023074	10	0	1	0	Mospd1
ENSMUSG00000043019	22	0	10	5	Edem3
ENSMUSG00000073805	12	0	17	2	Insyn2a
ENSMUSG00000047613	10	0	8	0	A430005L14Rik
ENSMUSG00000031150	12	0	4	1	Ccdc120
ENSMUSG00000018604	10	0	1	0	Tbx3
ENSMUSG00000020811	12	0	4	1	Wscd1
ENSMUSG00000074398	12	0	4	1	Gm15441
ENSMUSG00000024892	2	0	11	13	Pcx
ENSMUSG00000040521	1	0	0	3	Tsfm
ENSMUSG00000022986	12	0	9	1	Krt75
ENSMUSG00000028559	17	0	7	8	Osbpl9
ENSMUSG00000048106	12	0	6	1	
ENSMUSG00000034796	12	0	9	1	Cpne7
ENSMUSG00000022372	1	0	5	4	Sla
ENSMUSG00000090799	15	0	19	11	Klhl33
ENSMUSG00000024899	24	0	7	6	Papss2
ENSMUSG00000033063	12	0	17	2	Cntnap3
ENSMUSG00000018541	1	0	1	3	Cwc25
ENSMUSG00000023987	12	0	3	1	Pgc
ENSMUSG00000032383	24	0	7	6	Ppib
ENSMUSG00000051113	12	0	4	1	Garin5a
ENSMUSG00000061894	1	0	5	4	Zscan20
ENSMUSG00000041058	17	0	7	8	Wwp1
ENSMUSG00000031604	22	0	2	7	Msmo1
ENSMUSG00000020309	22	0	10	5	Chac2
ENSMUSG00000033039	10	0	1	0	Micall1
ENSMUSG00000016758	1	0	5	4	Bik
ENSMUSG00000002771	12	0	9	1	Grin2d
ENSMUSG00000029603	12	0	4	1	Dtx1
ENSMUSG00000068085	12	0	17	2	Cyp2d11
ENSMUSG00000049926	12	0	3	1	Or8b54
ENSMUSG00000038007	10	0	8	0	Acer2
ENSMUSG00000019232	17	0	7	8	Etnppl
ENSMUSG00000034957	3	0	10	5	Cebpa
ENSMUSG00000003948	17	0	7	8	Mmd
ENSMUSG00000008843	12	0	17	2	Cldn13
ENSMUSG00000043668	12	0	9	1	Tox3
ENSMUSG00000034120	10	0	2	0	Srsf2
ENSMUSG00000055730	17	0	7	8	Ces2a
ENSMUSG00000043962	3	0	10	5	Thrap3
ENSMUSG00000053797	12	0	17	2	Krt16
ENSMUSG00000052396	12	0	9	1	Mogat2
ENSMUSG00000020434	12	0	6	1	4921536K21Rik
ENSMUSG00000020331	12	0	9	1	Hcn2
ENSMUSG00000038046	1	0	0	3	Mrm3
ENSMUSG00000046546	1	0	5	4	Fam43a
ENSMUSG00000044145	12	0	4	1	1810024B03Rik
ENSMUSG00000041353	10	0	1	0	Vcf2
ENSMUSG00000035934	15	0	18	10	Pknox2
ENSMUSG00000101009	12	0	4	1	1700108F19Rik
ENSMUSG00000031609	1	0	5	4	Sap30
ENSMUSG00000058773	12	0	4	1	H1f5
ENSMUSG00000021963	22	0	10	5	Sap18
ENSMUSG00000024081	10	0	2	0	Cebpz
ENSMUSG00000003273	12	0	14	2	Car11
ENSMUSG00000025790	1	0	0	3	Slco3a1
ENSMUSG00000063535	12	0	12	2	Zfp773
ENSMUSG00000029007	1	0	0	3	Agtrap
ENSMUSG00000051663	12	0	3	1	Pcdhb1
ENSMUSG00000021009	10	0	8	0	Ptpn21
ENSMUSG00000024727	12	0	12	2	Trpm6
ENSMUSG00000031362	12	0	9	1	Xlr4c
ENSMUSG00000032373	12	0	17	2	Car12
ENSMUSG00000045464	12	0	12	2	
ENSMUSG00000027879	10	0	2	0	Sec22b
ENSMUSG00000070583	1	0	5	4	Fv1
ENSMUSG00000105827	1	0	0	3	H2bc18
ENSMUSG00000060992	22	0	10	5	Copz1
ENSMUSG00000002748	3	0	10	5	Baz1b
ENSMUSG00000049303	12	0	12	2	Syt12
ENSMUSG00000021895	10	0	2	0	Arhgef3
ENSMUSG00000045100	1	0	0	3	Slc25a26
ENSMUSG00000036403	1	0	0	3	Cep135
ENSMUSG00000096986	12	0	17	2	4930509E16Rik
ENSMUSG00000075184	12	0	14	2	F930017D23Rik
ENSMUSG00000027346	17	0	7	8	Gpcpd1
ENSMUSG00000028417	12	0	14	2	Tal2
ENSMUSG00000118084	12	0	3	1	
ENSMUSG00000047832	1	0	5	4	Cdca4
ENSMUSG00000053675	12	0	17	2	Tgm5
ENSMUSG00000015843	1	0	0	3	Rxrg
ENSMUSG00000045140	1	0	5	4	Pigw
ENSMUSG00000013593	11	0	7	6	Ndufs2
ENSMUSG00000043008	1	0	0	3	Klhl6
ENSMUSG00000036022	1	0	5	4	Pabir2
ENSMUSG00000053510	3	0	10	5	Nrdc
ENSMUSG00000055546	1	0	0	3	Timd4
ENSMUSG00000117959	12	0	4	1	
ENSMUSG00000004934	1	0	0	3	Pias4
ENSMUSG00000097182	12	0	6	1	A830009L08Rik
ENSMUSG00000029169	3	0	10	5	Dhx15
ENSMUSG00000097145	1	0	5	4	9230114K14Rik
ENSMUSG00000098923	1	0	0	3	Tmem185b
ENSMUSG00000050079	10	0	8	0	Rspry1
ENSMUSG00000000532	1	0	1	3	Acvr1b
ENSMUSG00000021488	17	0	7	8	Nsd1
ENSMUSG00000039168	3	0	10	5	Dap
ENSMUSG00000048387	12	0	14	2	Osr1
ENSMUSG00000042712	10	0	8	0	Tceal9
ENSMUSG00000070424	1	0	18	10	Art5
ENSMUSG00000018412	10	0	2	0	Kansl1
ENSMUSG00000035799	12	0	14	2	Twist1
ENSMUSG00000026896	22	0	10	5	Ifih1
ENSMUSG00000028687	12	0	4	1	Mutyh
ENSMUSG00000015314	12	0	12	2	Slamf6
ENSMUSG00000056222	12	0	17	2	Spock1
ENSMUSG00000039481	12	0	6	1	Nrtn
ENSMUSG00000020311	10	0	2	0	Erlec1
ENSMUSG00000087621	12	0	9	1	1700003G18Rik
ENSMUSG00000022718	1	0	1	3	Dgcr8
ENSMUSG00000059481	21	0	11	9	Plg
ENSMUSG00000026273	1	0	1	3	Mterf4
ENSMUSG00000038286	0	0	7	6	Bphl
ENSMUSG00000017950	7	0	11	9	Hnf4a
ENSMUSG00000052310	3	0	10	5	Slc39a1
ENSMUSG00000042198	10	0	1	0	Chchd7
ENSMUSG00000033373	1	0	5	4	Fntb
ENSMUSG00000029617	10	0	2	0	Ccz1
ENSMUSG00000030816	10	0	2	0	Rnf40
ENSMUSG00000053141	12	0	4	1	Ptprt
ENSMUSG00000087406	12	0	6	1	E130215H24Rik
ENSMUSG00000020326	8	0	16	12	Ccng1
ENSMUSG00000025993	24	0	7	6	Slc40a1
ENSMUSG00000002076	12	0	4	1	Hsf2bp
ENSMUSG00000071317	15	0	18	10	Bves
ENSMUSG00000020564	1	0	0	3	Atxn7l1
ENSMUSG00000030551	10	0	8	0	Nr2f2
ENSMUSG00000084883	10	0	1	0	Ccdc85c
ENSMUSG00000020460	6	0	11	9	Rps27a
ENSMUSG00000048878	10	0	8	0	Hexim1
ENSMUSG00000059136	12	0	3	1	Or13a25
ENSMUSG00000089682	10	0	8	0	Bcl2l2
ENSMUSG00000054256	12	0	9	1	Msi1
ENSMUSG00000097287	12	0	12	2	
ENSMUSG00000047730	1	0	12	4	Fcgbp
ENSMUSG00000027016	10	0	1	0	Zfp385b
ENSMUSG00000082652	12	0	3	1	Gm14725
ENSMUSG00000026427	10	0	2	0	Eif2d
ENSMUSG00000028031	1	0	13	4	Dkk2
ENSMUSG00000037434	22	0	2	7	Slc30a1
ENSMUSG00000038671	10	0	1	0	Arfrp1
ENSMUSG00000021969	10	0	8	0	Zdhhc20
ENSMUSG00000007880	22	0	10	5	Arid1a
ENSMUSG00000017679	10	0	8	0	Ttpal
ENSMUSG00000030505	1	0	0	3	Prmt3
ENSMUSG00000003348	1	0	0	3	Mob3a
ENSMUSG00000040086	12	0	6	1	Tnni3k
ENSMUSG00000027447	17	0	7	8	Cst3
ENSMUSG00000085558	12	0	6	1	
ENSMUSG00000034908	3	0	7	6	Sidt2
ENSMUSG00000033697	1	0	5	4	Arhgap39
ENSMUSG00000029490	1	0	12	4	Slc49a3
ENSMUSG00000026848	22	0	2	7	Tor1b
ENSMUSG00000038271	1	0	5	4	Iffo1
ENSMUSG00000113035	12	0	9	1	5830428M24Rik
ENSMUSG00000031671	1	0	1	3	Setd6
ENSMUSG00000074281	12	0	17	2	Gm12522
ENSMUSG00000020928	12	0	13	2	Higd1b
ENSMUSG00000052783	12	0	12	2	Grk4
ENSMUSG00000037708	12	0	17	2	Spag6
ENSMUSG00000029681	10	0	1	0	Bcl7b
ENSMUSG00000002221	1	0	1	3	Paxip1
ENSMUSG00000062181	0	0	7	6	Ces3b
ENSMUSG00000022074	12	0	4	1	Tnfrsf10b
ENSMUSG00000109523	12	0	14	2	Gdf1
ENSMUSG00000028116	8	0	16	12	Myoz2
ENSMUSG00000038930	12	0	12	2	Rccd1
ENSMUSG00000028832	1	0	5	4	Stmn1
ENSMUSG00000090083	1	0	0	3	Rnf8
ENSMUSG00000040760	10	0	8	0	Appl1
ENSMUSG00000034032	10	0	1	0	Rpap1
ENSMUSG00000041133	22	0	10	5	Smc1a
ENSMUSG00000079469	1	0	0	3	Pigb
ENSMUSG00000005102	1	0	1	3	Eif2ak4
ENSMUSG00000073130	12	0	17	2	Pasd1
ENSMUSG00000051839	12	0	13	2	Gypa
ENSMUSG00000009376	0	0	7	6	Met
ENSMUSG00000069910	12	0	4	1	Spdl1
ENSMUSG00000035868	10	0	1	0	Zfp983
ENSMUSG00000023393	1	0	5	4	Slc17a9
ENSMUSG00000020889	22	0	10	5	Nr1d1
ENSMUSG00000027219	12	0	12	2	Slc28a2
ENSMUSG00000018906	1	0	0	3	P4ha2
ENSMUSG00000001247	3	0	7	6	Lsr
ENSMUSG00000039607	1	0	1	3	Rbms3
ENSMUSG00000026189	17	0	7	8	Pecr
ENSMUSG00000044139	1	0	5	4	Prss53
ENSMUSG00000074268	10	0	1	0	Amy2a5
ENSMUSG00000072568	10	0	8	0	Lratd2
ENSMUSG00000029922	10	0	8	0	Mkrn1
ENSMUSG00000044309	12	0	9	1	Apol7c
ENSMUSG00000021730	12	0	9	1	Hcn1
ENSMUSG00000075467	10	0	8	0	Dnlz
ENSMUSG00000023830	17	0	7	8	Igf2r
ENSMUSG00000069301	12	0	9	1	H2ac11
ENSMUSG00000027483	12	0	3	1	Bpifa1
ENSMUSG00000019809	10	0	2	0	Pex3
ENSMUSG00000040648	3	0	10	5	Ppip5k2
ENSMUSG00000050014	12	0	9	1	Apol10b
ENSMUSG00000078688	17	0	7	8	Mup2
ENSMUSG00000022014	12	0	12	2	Epsti1
ENSMUSG00000111556	12	0	6	1	Gm19299
ENSMUSG00000006221	15	0	16	12	Hspb7
ENSMUSG00000030209	12	0	17	2	Grin2b
ENSMUSG00000052234	12	0	3	1	Epx
ENSMUSG00000051910	10	0	2	0	Sox6
ENSMUSG00000004637	1	0	1	3	Wwox
ENSMUSG00000054763	12	0	3	1	Defb42
ENSMUSG00000032479	8	0	16	12	Map4
ENSMUSG00000033460	1	0	5	4	Armcx1
ENSMUSG00000024194	10	0	8	0	Cuta
ENSMUSG00000025889	1	0	18	10	Snca
ENSMUSG00000042909	12	0	15	2	Or52h1
ENSMUSG00000024614	10	0	2	0	Tmx3
ENSMUSG00000029202	3	0	10	5	Pds5a
ENSMUSG00000041408	17	0	7	8	Wapl
ENSMUSG00000021902	1	0	0	3	Phf7
ENSMUSG00000021336	3	0	10	5	Slc17a4
ENSMUSG00000023017	12	0	14	2	Asic1
ENSMUSG00000050244	10	0	2	0	Heatr1
ENSMUSG00000090386	1	0	0	3	Mir99ahg
ENSMUSG00000030509	1	0	1	3	Asb7
ENSMUSG00000007655	15	0	19	11	Cav1
ENSMUSG00000032908	12	0	9	1	Sgpp2
ENSMUSG00000079018	15	0	18	10	Ly6c1
ENSMUSG00000063800	1	0	1	3	Prpf38a
ENSMUSG00000039917	10	0	8	0	Rhbdd2
ENSMUSG00000031928	1	0	0	3	Mre11a
ENSMUSG00000065259	1	0	12	4	Snora30
ENSMUSG00000026208	23	0	16	12	Des
ENSMUSG00000075091	12	0	3	1	Or4c125
ENSMUSG00000037318	12	0	12	2	Traf3ip3
ENSMUSG00000029291	10	0	2	0	Rufy3
ENSMUSG00000014725	12	0	3	1	Adam28
ENSMUSG00000005103	22	0	10	5	Wdr1
ENSMUSG00000026172	10	0	8	0	Bcs1l
ENSMUSG00000003476	15	0	18	10	Crhr2
ENSMUSG00000114531	12	0	17	2	A530065N20Rik
ENSMUSG00000058153	12	0	6	1	Sez6l
ENSMUSG00000027765	10	0	8	0	P2ry1
ENSMUSG00000029474	10	0	1	0	Rnf34
ENSMUSG00000072663	12	0	9	1	Spef2
ENSMUSG00000045559	12	0	17	2	Or9k7
ENSMUSG00000048911	1	0	0	3	Rnf24
ENSMUSG00000022440	12	0	12	2	C1qtnf6
ENSMUSG00000075302	12	0	17	2	Erich2
ENSMUSG00000050747	12	0	3	1	Trim15
ENSMUSG00000048329	12	0	9	1	Mfsd6l
ENSMUSG00000023236	12	0	9	1	Scg5
ENSMUSG00000025967	0	0	7	6	Eef1b2
ENSMUSG00000023019	0	0	7	6	Gpd1
ENSMUSG00000026622	12	0	12	2	Nek2
ENSMUSG00000094488	12	0	3	1	Or1e33
ENSMUSG00000028798	17	0	7	8	Eif3i
ENSMUSG00000055421	12	0	9	1	Pcdh9
ENSMUSG00000043592	12	0	9	1	Unc5cl
ENSMUSG00000048756	22	0	10	5	Foxo3
ENSMUSG00000079317	1	0	0	3	Trappc2
ENSMUSG00000027533	10	0	8	0	Fabp5
ENSMUSG00000040385	0	0	7	6	Ppp1ca
ENSMUSG00000051675	1	0	0	3	Trim32
ENSMUSG00000056822	12	0	17	2	Or2l13
ENSMUSG00000034932	10	0	8	0	Mrpl54
ENSMUSG00000032870	10	0	2	0	Smap2
ENSMUSG00000033538	1	0	12	4	Casp4
ENSMUSG00000068184	10	0	1	0	Ndufaf2
ENSMUSG00000038013	1	0	1	3	Wipf2
ENSMUSG00000039960	22	0	10	5	Rhou
ENSMUSG00000118406	12	0	9	1	Terc
ENSMUSG00000029106	22	0	2	7	Add1
ENSMUSG00000013822	22	0	10	5	Elof1
ENSMUSG00000119272	12	0	17	2	Rnu6|Gm26496
ENSMUSG00000019966	10	0	1	0	Kitl
ENSMUSG00000085148	10	0	8	0	Mir22hg
ENSMUSG00000022286	12	0	4	1	Grhl2
ENSMUSG00000025155	22	0	2	7	Dus1l
ENSMUSG00000025431	12	0	3	1	Crisp1
ENSMUSG00000053929	1	0	1	3	Zftraf1
ENSMUSG00000001151	22	0	19	11	Pcnt
ENSMUSG00000026098	1	0	0	3	Pms1
ENSMUSG00000024664	1	0	5	4	Fads3
ENSMUSG00000019971	1	0	1	3	Cep290
ENSMUSG00000030657	12	0	12	2	Xylt1
ENSMUSG00000022031	10	0	8	0	Elp3
ENSMUSG00000029777	22	0	10	5	Gars1
ENSMUSG00000060459	7	0	11	9	Kng2
ENSMUSG00000039670	1	0	1	3	Oxld1
ENSMUSG00000058589	12	0	6	1	Anks1b
ENSMUSG00000021112	10	0	2	0	Pals1
ENSMUSG00000032172	12	0	9	1	Olfm2
ENSMUSG00000002104	1	0	18	10	Rapsn
ENSMUSG00000002043	1	0	1	3	Trappc6a
ENSMUSG00000040632	12	0	3	1	Nrl
ENSMUSG00000027470	15	0	16	12	Mylk2
ENSMUSG00000004626	10	0	8	0	Stxbp2
ENSMUSG00000086454	12	0	6	1	Platr14
ENSMUSG00000044636	1	0	12	4	Csrnp2
ENSMUSG00000011884	1	0	5	4	Gltp
ENSMUSG00000035745	12	0	9	1	Grin3b
ENSMUSG00000097915	12	0	4	1	A330009N23Rik
ENSMUSG00000001211	0	0	7	6	Agpat3
ENSMUSG00000101746	12	0	14	2	2310043L19Rik
ENSMUSG00000031647	15	0	18	10	Mfap3l
ENSMUSG00000056234	0	0	7	6	Ncoa4
ENSMUSG00000056043	12	0	4	1	Rgs9bp
ENSMUSG00000033022	2	0	11	13	Cdo1
ENSMUSG00000032238	3	0	7	6	Rora
ENSMUSG00000029009	1	0	0	3	Mthfr
ENSMUSG00000033763	10	0	1	0	Mtss2
ENSMUSG00000079562	10	0	2	0	Maea
ENSMUSG00000042124	12	0	3	1	Lce1f
ENSMUSG00000022667	1	0	5	4	Cd200r1
ENSMUSG00000029420	12	0	9	1	Rimbp2
ENSMUSG00000003665	12	0	14	2	Has1
ENSMUSG00000023064	1	0	13	4	Sncg
ENSMUSG00000037640	1	0	1	3	Zfp60
ENSMUSG00000005621	10	0	2	0	Zfp592
ENSMUSG00000028953	22	0	2	7	Abcf2
ENSMUSG00000092680	12	0	4	1	Snord55
ENSMUSG00000055447	3	0	7	6	Cd47
ENSMUSG00000032397	1	0	0	3	Tipin
ENSMUSG00000018481	10	0	2	0	Appbp2
ENSMUSG00000031584	10	0	2	0	Gsr
ENSMUSG00000039768	22	0	2	7	Dnajc11
ENSMUSG00000020946	22	0	10	5	Gosr2
ENSMUSG00000090346	12	0	17	2	Vmn1r5
ENSMUSG00000038812	10	0	8	0	Trmt112
ENSMUSG00000116461	12	0	14	2	Gm44502
ENSMUSG00000018395	1	0	5	4	Kif3a
ENSMUSG00000006715	1	0	0	3	Gmnn
ENSMUSG00000070420	1	0	5	4	Zscan25
ENSMUSG00000020115	10	0	2	0	Tbk1
ENSMUSG00000074922	1	0	5	4	Pabir1
ENSMUSG00000050132	12	0	4	1	Sarm1
ENSMUSG00000035572	10	0	2	0	Dcaf10
ENSMUSG00000032366	4	0	16	12	Tpm1
ENSMUSG00000001773	12	0	6	1	Folh1
ENSMUSG00000030177	1	0	5	4	Ccdc77
ENSMUSG00000082315	12	0	17	2	
ENSMUSG00000024442	22	0	2	7	Dele1
ENSMUSG00000073987	10	0	8	0	Ggh
ENSMUSG00000026491	3	0	10	5	Ahctf1
ENSMUSG00000110001	12	0	3	1	Misfadt
ENSMUSG00000022119	10	0	8	0	Rbm26
ENSMUSG00000028414	10	0	8	0	Fktn
ENSMUSG00000005483	10	0	8	0	Dnajb1
ENSMUSG00000054136	12	0	3	1	Adm2
ENSMUSG00000006273	10	0	8	0	Atp6v1b2
ENSMUSG00000068335	12	0	12	2	Dok1
ENSMUSG00000020397	10	0	1	0	Med7
ENSMUSG00000034634	1	0	5	4	Ly6d
ENSMUSG00000021913	12	0	14	2	Ogdhl
ENSMUSG00000031371	1	0	1	3	Haus7
ENSMUSG00000045248	1	0	5	4	Med26
ENSMUSG00000028487	12	0	14	2	Bnc2
ENSMUSG00000051444	12	0	4	1	Bbs12
ENSMUSG00000085715	12	0	4	1	Tsix
ENSMUSG00000022596	12	0	17	2	Slurp1
ENSMUSG00000044176	12	0	9	1	Spink10
ENSMUSG00000097852	12	0	9	1	4933405D12Rik
ENSMUSG00000021007	1	0	5	4	Spata7
ENSMUSG00000027207	10	0	8	0	Galk2
ENSMUSG00000049928	12	0	9	1	Glp2r
ENSMUSG00000000876	3	0	10	5	Pxmp4
ENSMUSG00000062981	8	0	16	12	Mrpl42
ENSMUSG00000040044	10	0	8	0	Orc3
ENSMUSG00000038916	12	0	17	2	Mtcl3
ENSMUSG00000032310	24	0	7	6	Cyp1a2
ENSMUSG00000036964	12	0	17	2	Trim17
ENSMUSG00000047976	12	0	14	2	Kcna1
ENSMUSG00000040229	12	0	14	2	Gpr34
ENSMUSG00000022548	1	0	13	4	Apod
ENSMUSG00000057335	1	0	8	4	Cep170
ENSMUSG00000042688	10	0	2	0	Mapk6
ENSMUSG00000029613	10	0	2	0	Eif2ak1
ENSMUSG00000011158	1	0	1	3	Brf1
ENSMUSG00000072294	22	0	10	5	Klf12
ENSMUSG00000029234	1	0	1	3	Tmem165
ENSMUSG00000021702	1	0	18	10	Thbs4
ENSMUSG00000021213	17	0	7	8	Akr1c13
ENSMUSG00000040297	10	0	2	0	Suco
ENSMUSG00000047213	17	0	7	8	Ythdf3
ENSMUSG00000061079	1	0	0	3	Zfp143
ENSMUSG00000068890	12	0	15	2	Lce1a2
