gene_id	flt_cluster	gc_cluster	procrustes_latent_shift	gene_symbol	studies_tested	meta_log2_fold_change	meta_se	meta_z	meta_p_value	direction_up_studies	direction_down_studies	q_heterogeneity	i2_percent	heterogeneity_p_value	meta_fdr_bh	eligible_meta	significant_fdr05_abs_log2fc1	consistent_direction	gene_label	in_FLT14_all	in_FLT14_and_GC8	in_FLT14_not_GC8	in_GC8_all	in_GC8_not_FLT14
ENSMUSG00000066643	2	8	2.9358953285682645	Wdr35	6.0	0.129064481291178	0.0462275676070437	2.79193753797057	0.0052393468978776	4.0	2.0	5.02314715217688	0.460809756824452	0.413061817169128	0.048917624253303	True	False	mixed	Wdr35	False	False	False	True	True
ENSMUSG00000030922	2	8	1.8202019628564976	Lyrm1	6.0	0.056250907459973	0.0562899675065937	0.999306092215879	0.317646435112294	4.0	2.0	3.29392968745083	0.0	0.654771171765924	0.597295230696063	True	False	mixed	Lyrm1	False	False	False	True	True
ENSMUSG00000058402	9	8	2.5611197065875495	Zfp420	6.0	-0.03268437756526	0.0606671949198195	-0.538748785211796	0.590060206543032	3.0	3.0	24.7204730186293	79.7738498117248	0.0001577588340417	0.804087455739637	True	False	mixed	Zfp420	False	False	False	True	True
ENSMUSG00000041827	14	8	3.1987825334948248	Oasl1	6.0	-0.0275315486241625	0.0748804066415046	-0.367673599263046	0.713116628442806	4.0	2.0	24.0315760560843	79.1940404227708	0.0002141004004435	0.874516091689009	True	False	mixed	Oasl1	True	True	False	True	False
ENSMUSG00000049985	14	6	4.203905973073638	Ankrd55	6.0	0.069525822162943	0.113443072226776	0.612869704585919	0.539962496476525	3.0	3.0	19.1847229525186	73.9375960112909	0.001775631753454	0.771273319879254	True	False	mixed	Ankrd55	True	False	True	False	False
ENSMUSG00000020120	2	8	2.306122039643347	Plek	6.0	-0.183295865551511	0.0686499048572346	-2.67000902525205	0.0075849208160388	1.0	5.0	8.12623701299505	38.4709061278392	0.14941431549301	0.0618009462981012	True	False	mixed	Plek	False	False	False	True	True
ENSMUSG00000035704	2	8	3.0988558074775754	Alg8	6.0	-0.0070351163451977	0.0566348879820247	-0.124218773901886	0.90114205793933	3.0	3.0	16.1801641657356	69.0979649601554	0.0063480855842264	0.961671008050195	True	False	mixed	Alg8	False	False	False	True	True
ENSMUSG00000039221	14	5	4.589596836563403	Rpl22l1	6.0	-0.0034430473449888	0.119670846195599	-0.0287709785168668	0.977047247082884	4.0	2.0	7.80155332577965	35.9101990179587	0.167516868551108	0.993495556241599	True	False	mixed	Rpl22l1	True	False	True	False	False
ENSMUSG00000042510	9	8	3.810169084147163	AA986860	6.0	0.192655553049937	0.110818270081748	1.73848186682412	0.0821259425024475	5.0	1.0	9.34277863671851	46.4827307333468	0.0961485139576083	0.28530822726593	True	False	mixed	AA986860	False	False	False	True	True
ENSMUSG00000078922	2	8	4.363120627434616	Tgtp1	6.0	-0.481246299537225	0.0904211656115444	-5.3222748930786	1.02477556354278e-07	1.0	5.0	29.7588746654982	83.1982893970218	1.645099028437e-05	1.42373733208443e-05	True	False	mixed	Tgtp1	False	False	False	True	True
ENSMUSG00000050471	2	8	1.2482230851323148	Fam118b	6.0	-0.0387302455522593	0.0459172298108167	-0.843479576442907	0.398960283402493	3.0	3.0	11.62595717838	56.9927884363952	0.0402884876802931	0.665411389976146	True	False	mixed	Fam118b	False	False	False	True	True
ENSMUSG00000003198	2	8	1.4801095683862635	Zfp959	6.0	0.0030980437644831	0.0493827508520384	0.0627353420178143	0.949977253950612	3.0	3.0	6.48522454332078	22.90166721907	0.261823501656014	0.982278022466708	True	False	mixed	Zfp959	False	False	False	True	True
ENSMUSG00000027030	2	8	2.08382325314124	Stk39	6.0	0.0149504356271401	0.0516564226212142	0.289420654170509	0.772259491254462	2.0	4.0	2.71353989782222	0.0	0.744046803985724	0.905190494223983	True	False	mixed	Stk39	False	False	False	True	True
ENSMUSG00000040929	2	8	1.6071586558234523	Rfx3	6.0	0.0747642355213802	0.0655312020217515	1.14089522570582	0.253913526449968	4.0	2.0	3.00062138209247	0.0	0.699890030983703	0.530577757095286	True	False	mixed	Rfx3	False	False	False	True	True
ENSMUSG00000021423	9	8	3.802321765533893	Ly86	6.0	-0.330106506476853	0.0668796632798944	-4.935827877831	7.9811473274798e-07	0.0	6.0	12.325320987624	59.4331051903594	0.0305920474295996	7.34077420724166e-05	True	False	all_down	Ly86	False	False	False	True	True
ENSMUSG00000048376	1	8	2.235976422509665	F2r	6.0	-0.0995932677022636	0.049905119762863	-1.99565231333993	0.0459717810618344	2.0	4.0	7.09767691282271	29.5544153190889	0.213476725261181	0.200179828866895	True	False	mixed	F2r	False	False	False	True	True
ENSMUSG00000028188	9	8	1.9671276019450423	Spata1	6.0	-0.0085590376525757	0.0777705032228861	-0.11005506326796	0.912365705915331	4.0	2.0	2.59548682476127	0.0	0.762050870501521	0.967038637823012	True	False	mixed	Spata1	False	False	False	True	True
ENSMUSG00000028497	9	8	2.3897838016006596	Hacd4	6.0	-0.134962717202929	0.0703499575755596	-1.91844774117983	0.0550542624566307	1.0	5.0	9.969310234032	49.8460787895674	0.0761095119840733	0.22277994429488	True	False	mixed	Hacd4	False	False	False	True	True
ENSMUSG00000044906	9	8	2.444320759084133	4930503L19Rik	6.0	-0.133506636881144	0.0741462222276142	-1.80058582716872	0.071768184689908	3.0	3.0	3.18556529295566	0.0	0.671401845934864	0.264293575472237	True	False	mixed	4930503L19Rik	False	False	False	True	True
ENSMUSG00000039005	2	8	1.9205897322546888	Tlr4	6.0	-0.207097262326737	0.0713881271062895	-2.90100428070329	0.003719687969444	1.0	5.0	3.62819274364512	0.0	0.604085309947451	0.0390087277053635	True	False	mixed	Tlr4	False	False	False	True	True
ENSMUSG00000037752	2	8	1.993893500614731	Xkr8	6.0	0.0013363179687738	0.0564050898342893	0.0236914429655154	0.981098731615946	2.0	4.0	14.2035534329625	64.7975415194596	0.014366829698646	0.994909983538193	True	False	mixed	Xkr8	False	False	False	True	True
ENSMUSG00000031093	9	8	2.167190607284496	Dock11	6.0	-0.260052948454145	0.0716997350067798	-3.62697223957041	0.000286764110836	1.0	5.0	9.00318401041303	44.4640918788616	0.108937225861075	0.0062991224616756	True	False	mixed	Dock11	False	False	False	True	True
ENSMUSG00000008845	14	3	3.4673865116242713	Cd163	6.0	-0.155959707256957	0.0902392633848158	-1.72829100556687	0.0839360648108568	2.0	4.0	5.66637891217322	11.760225048516	0.340046452923191	0.289124977385719	True	False	mixed	Cd163	True	False	True	False	False
ENSMUSG00000031508	2	8	2.420418175195171	Ankrd10	6.0	-0.029304905652692	0.060711823731061	-0.482688607453233	0.62931685359383	3.0	3.0	5.07292837441439	1.43759913469717	0.407044955982167	0.828705885869062	True	False	mixed	Ankrd10	False	False	False	True	True
ENSMUSG00000004896	2	8	1.9154445002010227	Rrnad1	6.0	-0.0720433573671238	0.0509432650741278	-1.4141880631776	0.157306691844919	1.0	5.0	4.0575456486364	0.0	0.541160914720588	0.411030425323768	True	False	mixed	Rrnad1	False	False	False	True	True
ENSMUSG00000031697	2	8	2.5599593299065453	Orc6	6.0	0.021642274825371	0.0588268039613555	0.367898192116441	0.712949148326509	4.0	2.0	3.01655333666006	0.0	0.697433656345465	0.874376671649872	True	False	mixed	Orc6	False	False	False	True	True
ENSMUSG00000038879	9	8	2.6164146395222914	Nipal2	6.0	-0.0206445291125162	0.100443102021239	-0.205534563320744	0.837154496852182	3.0	3.0	1.59937733717971	0.0	0.901324632710048	0.934098458699356	True	False	mixed	Nipal2	False	False	False	True	True
ENSMUSG00000047603	2	8	1.9936500899981944	Zfp235	6.0	-0.030961857001853	0.032948697521175	-0.939698966308299	0.347371995525382	3.0	3.0	7.25149636416303	31.0487139632303	0.202598013723672	0.624172152114321	True	False	mixed	Zfp235	False	False	False	True	True
ENSMUSG00000053886	2	8	1.8712641267649557	Sh2d4a	6.0	0.0743623755493627	0.060978176257064	1.21949162985583	0.222657650827332	3.0	3.0	14.5780032482681	65.7017499938203	0.0123261728345839	0.496607092326333	True	False	mixed	Sh2d4a	False	False	False	True	True
ENSMUSG00000021013	2	8	2.402365705450767	Ttc8	6.0	0.0484244510489385	0.04336652760155	1.11663196772083	0.264151717316975	3.0	3.0	15.7616659314536	68.2774649472674	0.0075585187841453	0.541310439770021	True	False	mixed	Ttc8	False	False	False	True	True
ENSMUSG00000025104	9	8	2.242088574946496	Hdgfl3	6.0	-0.0881733925142708	0.073139588936577	-1.20554946775446	0.227991253368815	1.0	5.0	3.12973411817652	0.0	0.679992537562237	0.502780874170409	True	False	mixed	Hdgfl3	False	False	False	True	True
ENSMUSG00000026688	14	8	2.0838135886820575	Mgst3	6.0	0.274725791642791	0.0923194555788673	2.97581685160715	0.0029220931582314	4.0	2.0	16.4548720784585	69.6138628355207	0.0056585498521694	0.0328937841323071	True	False	mixed	Mgst3	True	True	False	True	False
ENSMUSG00000059659	9	8	1.875189314263522	Gm10069	6.0	-0.162104823733604	0.0984930969076635	-1.64584959579021	0.0997947284521866	2.0	4.0	7.98083438993475	37.3499090984034	0.157295049818564	0.318152439168938	True	False	mixed	Gm10069	False	False	False	True	True
ENSMUSG00000073490	9	8	3.426831485292754	Ifi207	6.0	-0.199893570292931	0.0831757085228594	-2.40326862064534	0.0162492463868069	0.0	6.0	4.1857618993934	0.0	0.522992683916823	0.103403979913674	True	False	all_down	Ifi207	False	False	False	True	True
ENSMUSG00000030670	14	8	3.034398756076601	Cyp2r1	6.0	0.0166537572959169	0.0698910127368621	0.238281813981118	0.811662525517971	2.0	4.0	31.654351212743	84.2043832571518	6.9548860751092e-06	0.921789586550313	True	False	mixed	Cyp2r1	True	True	False	True	False
ENSMUSG00000056978	14	8	4.178139136239526	Hamp2	6.0	-0.115271392501316	0.11791090642832	-0.977614336052889	0.328265104212601	2.0	4.0	16.9439867154097	70.4910061369869	0.0046072619484177	0.607397931194308	True	False	mixed	Hamp2	True	True	False	True	False
ENSMUSG00000063415	6	8	2.2768618920216936	Cyp26b1	6.0	0.208710345610578	0.157789905404791	1.3227103791916	0.185931710570652	4.0	2.0	23.1806443119908	78.4302803118651	0.0003117512774133	0.451092530645663	True	False	mixed	Cyp26b1	False	False	False	True	True
ENSMUSG00000047996	14	6	3.578186720774537	Prrg1	6.0	0.087217016355337	0.090225147862439	0.966659722057887	0.333714168523563	4.0	2.0	8.78602131898971	43.091419671459	0.117909508307697	0.612317847313525	True	False	mixed	Prrg1	True	False	True	False	False
ENSMUSG00000075551	14	8	4.81583919997113	Cyp3a41a	4.0	0.0003387896005619	0.134142385151914	0.0025255969630946	0.997984867318637	2.0	2.0	8.7900998764373	65.8706949617059	0.0322158023425064	0.999117875613633	True	False	mixed	Cyp3a41a	True	True	False	True	False
ENSMUSG00000029687	2	8	1.3220740739804908	Ezh2	6.0	0.0457012969404629	0.0485108811486361	0.942083422488972	0.346149931098096	3.0	3.0	3.04521125853507	0.0	0.693015541942599	0.623315290794234	True	False	mixed	Ezh2	False	False	False	True	True
ENSMUSG00000070605	9	8	2.3523122722424623	Zfp992	6.0	-0.185328834680347	0.0800174999629642	-2.31610378687319	0.0205526025973792	2.0	4.0	5.88235475414152	15.0000261973369	0.317835180331321	0.120596093815424	True	False	mixed	Zfp992	False	False	False	True	True
ENSMUSG00000029189	14	3	2.687327956768965	Sel1l3	6.0	-0.0418108431732273	0.063815106328521	-0.655187236670648	0.512347210851715	4.0	2.0	26.0009913721353	80.7699640046864	8.91964865311854e-05	0.751507301244777	True	False	mixed	Sel1l3	True	False	True	False	False
ENSMUSG00000027395	2	8	1.4633961586249369	Polr1b	6.0	0.0049336132026065	0.0502104966708408	0.0982586018805835	0.92172694996802	4.0	2.0	6.57185747313464	23.9180091710798	0.254477576679792	0.970380283143145	True	False	mixed	Polr1b	False	False	False	True	True
ENSMUSG00000033970	6	8	2.0005038979234886	Rfc3	6.0	0.266662847370432	0.0523427004847661	5.09455654562649	3.49558494584047e-07	4.0	2.0	25.4654158649721	80.36552779459	0.0001132654061412	3.71377341795013e-05	True	False	mixed	Rfc3	False	False	False	True	True
ENSMUSG00000031255	9	8	2.721193606295418	Sytl4	6.0	-0.0016678961440925	0.0641119258484977	-0.0260153804774782	0.979245070756104	3.0	3.0	12.928943487346	61.3270797811619	0.0240538218421663	0.994312419315376	True	False	mixed	Sytl4	False	False	False	True	True
ENSMUSG00000032526	1	8	2.0126272421985956	Ss18l2	6.0	-0.0756940017503288	0.0723364269627396	-1.04641609944764	0.295368962888358	4.0	2.0	21.688676203215	76.9464952440996	0.0005999629812456	0.575410173987327	True	False	mixed	Ss18l2	False	False	False	True	True
ENSMUSG00000036594	1	8	1.5564347633798652	H2-Aa	6.0	-0.525890919542442	0.0756859582089287	-6.94832875195603	3.69638832952999e-12	0.0	6.0	32.4800929725535	84.6059553948164	4.77250956652116e-06	2.6123822737613e-09	True	False	all_down	H2-Aa	False	False	False	True	True
ENSMUSG00000045392	9	8	4.57965103197421	Olfr1033	5.0	-0.0963245080647909	0.115478473513121	-0.834133887766072	0.40420554090047	2.0	3.0	7.03747213270713	43.1614090319487	0.133921195815816	0.670581860312017	True	False	mixed	Olfr1033	False	False	False	True	True
ENSMUSG00000115267	9	8	2.0512670614576662	Vmn1r76	6.0	0.0436863154748671	0.123384525300292	0.35406640637101	0.723289117242082	4.0	2.0	7.16137644672143	30.1810198472521	0.208912542176093	0.88186803186094	True	False	mixed	Vmn1r76	False	False	False	True	True
ENSMUSG00000070031	2	8	3.1098925016803376	Sp140	6.0	-0.135065165233238	0.051233543316518	-2.63626437856957	0.0083824393167122	1.0	5.0	8.86282678140853	43.5845907483101	0.114662221054101	0.0667241485191305	True	False	mixed	Sp140	False	False	False	True	True
ENSMUSG00000021453	14	8	3.979165619720943	Gadd45g	6.0	0.578980701406709	0.18383102372785	3.14952661235164	0.0016353521338513	3.0	3.0	20.5925233273993	75.7193427900734	0.0009669361970136	0.0215418548912108	True	False	mixed	Gadd45g	True	True	False	True	False
ENSMUSG00000020648	9	8	2.904806139629034	Dus4l	6.0	-0.0144263948522971	0.0489643981777919	-0.294630290357378	0.768276320403704	3.0	3.0	5.15032243964049	2.91869958438921	0.397811632562646	0.903576556556125	True	False	mixed	Dus4l	False	False	False	True	True
ENSMUSG00000060397	9	8	1.9225010388532997	Zfp128	6.0	-0.0039979398021937	0.0486043742184271	-0.0822547325519947	0.934444150574196	3.0	3.0	12.1061581066225	58.6987056012028	0.0333617698302315	0.975617552031829	True	False	mixed	Zfp128	False	False	False	True	True
ENSMUSG00000090942	14	4	2.21405556574125	F830016B08Rik	6.0	-0.0917004517578209	0.0732348132827029	-1.25214290372854	0.210517796598007	2.0	4.0	8.98830060686156	44.3721319669364	0.10953171828722	0.483328641765622	True	False	mixed	F830016B08Rik	True	False	True	False	False
ENSMUSG00000026707	9	8	2.3921412667365516	Nsun6	6.0	0.0149285516593269	0.0452069616587948	0.33022683037188	0.741228575198835	2.0	4.0	6.18017249533024	19.0961093112204	0.289080091700271	0.890116732394662	True	False	mixed	Nsun6	False	False	False	True	True
ENSMUSG00000036721	2	8	1.83375588809636	Zscan12	6.0	0.0174973952247364	0.0392368157173283	0.445943303625654	0.655638200911948	3.0	3.0	9.04547990668098	44.7237730713767	0.107263810076976	0.845556883197692	True	False	mixed	Zscan12	False	False	False	True	True
ENSMUSG00000025986	2	8	2.149779148186065	Slc39a10	6.0	-0.094629833151404	0.0571832157290253	-1.65485329820952	0.0979542595214427	3.0	3.0	38.3608531660922	86.9658790477069	3.19300429355601e-07	0.314866451213854	True	False	mixed	Slc39a10	False	False	False	True	True
ENSMUSG00000001630	2	8	1.6807358561980412	Stk38l	6.0	0.123463064110265	0.0495992670390573	2.48921146381141	0.0128026791464363	4.0	2.0	26.4636837441933	81.1061829171946	7.25313900336287e-05	0.0885187365058791	True	False	mixed	Stk38l	False	False	False	True	True
ENSMUSG00000060938	14	8	3.0009341859090264	Rpl26	6.0	-0.190980562489266	0.0883138073365582	-2.16252212704919	0.0305779534251417	1.0	5.0	3.0825889328285	0.0	0.687254626544325	0.155618231974226	True	False	mixed	Rpl26	True	True	False	True	False
ENSMUSG00000116673	9	8	2.6577210494210863	A630089N07Rik	6.0	-0.0536717429876881	0.08048238299159	-0.666875668844156	0.504851553739621	3.0	3.0	14.192504010996	64.7701350225011	0.0144317541082572	0.746782302652606	True	False	mixed	A630089N07Rik	False	False	False	True	True
ENSMUSG00000059363	2	8	2.3755558199967144	Fxn	6.0	0.119470248276274	0.0532314827370503	2.24435319351193	0.0248096855493169	4.0	2.0	2.32304472953373	0.0	0.802876364898339	0.136705572408185	True	False	mixed	Fxn	False	False	False	True	True
ENSMUSG00000022769	8	8	1.817426729032186	Sdf2l1	6.0	-0.0731022796873524	0.0871393297072886	-0.838912577511344	0.401518369276989	3.0	3.0	75.9100499021098	93.4132568659252	6.0069990306835505e-15	0.667883017947066	True	False	mixed	Sdf2l1	False	False	False	True	True
ENSMUSG00000031561	14	11	2.5386754931383737	Tenm3	6.0	0.109664227685204	0.076154120559385	1.44003012417021	0.149858876525366	3.0	3.0	31.7798354883752	84.2667530427306	6.56843292871739e-06	0.398618235627527	True	False	mixed	Tenm3	True	False	True	False	False
ENSMUSG00000055923	2	8	1.5884879709151372	Aasdh	6.0	0.082007103811184	0.044881185700722	1.82720448514943	0.0676690297648335	4.0	2.0	5.58980868213378	10.5515003405919	0.348198496120366	0.254210980753375	True	False	mixed	Aasdh	False	False	False	True	True
ENSMUSG00000058729	9	8	2.8604549832600417	Lin9	6.0	0.0168908490423483	0.0513123291089591	0.329177204302721	0.742021752001874	2.0	4.0	2.43876353325167	0.0	0.785687831609652	0.89032324638782	True	False	mixed	Lin9	False	False	False	True	True
ENSMUSG00000049580	14	5	3.585388708445308	Tsku	6.0	0.048030389552709	0.112563904908779	0.426694414978161	0.669601919007939	1.0	5.0	27.0444001948181	81.5118842940431	5.59179409799835e-05	0.851984044111352	True	False	mixed	Tsku	True	False	True	False	False
ENSMUSG00000074824	9	8	1.8659284653061077	Rslcan18	6.0	-0.0626255593732397	0.0717520233178399	-0.872805483070871	0.382769110495599	3.0	3.0	11.4476323807461	56.322846212204	0.0431926268577437	0.652396429065166	True	False	mixed	Rslcan18	False	False	False	True	True
ENSMUSG00000028680	1	8	1.4119675952389663	Plk3	6.0	0.0572156506436047	0.0934453732180089	0.612289818888305	0.540346024490915	4.0	2.0	5.28844315209962	5.45421674779848	0.381701527764003	0.77161773065974	True	False	mixed	Plk3	False	False	False	True	True
ENSMUSG00000062209	14	6	3.8517854910694367	Erbb4	6.0	-0.409845624175618	0.110080640547869	-3.72313989213567	0.0001967604278474	2.0	4.0	12.1473718808429	58.8388332139127	0.0328233027966815	0.0047594356468161	True	False	mixed	Erbb4	True	False	True	False	False
ENSMUSG00000090264	14	8	3.296374298567218	Eif4ebp3	6.0	0.36302153689028	0.114064668432398	3.18259406597434	0.0014596209444657	3.0	3.0	31.2863909442087	84.0186104913276	8.22322625790131e-06	0.019920361228793	True	False	mixed	Eif4ebp3	True	True	False	True	False
ENSMUSG00000090362	9	8	2.199342079270517	Vmn2r79	6.0	-0.0114835387121976	0.093193998454057	-0.123221869462536	0.9019314082099	4.0	2.0	6.95679472455026	28.1278203832119	0.223873422568709	0.961977153461097	True	False	mixed	Vmn2r79	False	False	False	True	True
ENSMUSG00000027281	2	8	2.116868042716405	Slx4ip	6.0	-0.0371596538280538	0.0528983709735576	-0.702472555282068	0.48238451130383	4.0	2.0	20.4904850439513	75.598430250552	0.001010688713582	0.730296809563797	True	False	mixed	Slx4ip	False	False	False	True	True
ENSMUSG00000035239	6	8	3.099370143946737	Neu3	6.0	0.0983757194910148	0.0614191855211457	1.60170993243057	0.109219767754569	4.0	2.0	17.5901838866116	71.5750555410303	0.0035063990553778	0.335229654497186	True	False	mixed	Neu3	False	False	False	True	True
ENSMUSG00000015766	2	8	1.7285176235318704	Eps8	6.0	-0.0746964644993112	0.0517391220163774	-1.44371341430314	0.148819606499568	2.0	4.0	3.65805277544314	0.0	0.599618535409204	0.39643767676999	True	False	mixed	Eps8	False	False	False	True	True
ENSMUSG00000038141	9	8	2.9355091898914796	Tmem181a	6.0	-0.0739345956184004	0.0450815444507758	-1.6400191368583	0.101001188033146	4.0	2.0	5.08977942336802	1.7639157987049	0.405022016673006	0.320194155461481	True	False	mixed	Tmem181a	False	False	False	True	True
ENSMUSG00000060147	14	4	3.609611403926806	Serpinb6a	6.0	-0.109507965345682	0.0713246577302097	-1.53534512229842	0.124699075974223	2.0	4.0	10.6503222747598	53.0530638321668	0.0587711862554162	0.360930106830661	True	False	mixed	Serpinb6a	True	False	True	False	False
ENSMUSG00000107198	2	8	1.4054430385307053	Gm19619	6.0	0.241397016199677	0.0611961378102668	3.94464462688981	7.99184084489175e-05	3.0	3.0	33.6485002436927	85.1404967122205	2.79708235357389e-06	0.0024418679122878	True	False	mixed	Gm19619	False	False	False	True	True
ENSMUSG00000074063	5	8	2.8839803099951515	Osgin1	6.0	-0.384126587432104	0.112239111439191	-3.42239512151001	0.0006207203918308	2.0	4.0	35.0727226035831	85.7439068631382	1.45519597936137e-06	0.0108961230769014	True	False	mixed	Osgin1	False	False	False	True	True
ENSMUSG00000075284	2	8	1.2557824268042272	Wipf1	6.0	-0.114356629106826	0.0549279846315155	-2.08193746546478	0.0373481820735411	1.0	5.0	2.47740766225167	0.0	0.779893611998975	0.176224876518262	True	False	mixed	Wipf1	False	False	False	True	True
ENSMUSG00000035967	9	8	3.0995405079493845	Ints6l	6.0	-0.157720675978472	0.0773827844093916	-2.03818817301863	0.0415311178280384	2.0	4.0	4.87130164526948	0.0	0.43178792962205	0.188835893788745	True	False	mixed	Ints6l	False	False	False	True	True
ENSMUSG00000061825	14	8	3.257203888650005	Ces2c	6.0	-0.645637289229314	0.108546617529298	-5.94801850048483	2.7140792509737e-09	1.0	5.0	23.3177829827967	78.5571381134781	0.000293465132976	7.1836511664353e-07	True	False	mixed	Ces2c	True	True	False	True	False
ENSMUSG00000026578	2	8	3.1477034549528806	Ccdc181	6.0	0.170773710527768	0.0598382144666162	2.85392390214187	0.0043182873852364	4.0	2.0	9.65124553869246	48.1932152699392	0.0857421100548251	0.0431165610853919	True	False	mixed	Ccdc181	False	False	False	True	True
ENSMUSG00000044155	2	8	2.0695345105095937	Lsm8	6.0	0.0584597335655323	0.0512211135069279	1.14132102102047	0.253736357548389	3.0	3.0	2.65641817904383	0.0	0.752775584126269	0.530332791414894	True	False	mixed	Lsm8	False	False	False	True	True
ENSMUSG00000025591	2	8	1.2153071381707985	Tma16	6.0	0.0541872197111175	0.048001388499036	1.12886775581931	0.258953624694252	5.0	1.0	3.82766375562534	0.0	0.574485445895928	0.535195910148794	True	False	mixed	Tma16	False	False	False	True	True
ENSMUSG00000102752	14	6	1.931357592862314	Gm7694	6.0	0.131630959871151	0.0826489680764118	1.59265097840609	0.11123851049249	3.0	3.0	22.9784560486682	78.2404875705747	0.0003407823452325	0.338535653277819	True	False	mixed	Gm7694	True	False	True	False	False
ENSMUSG00000004038	14	8	3.496327323535503	Gstm3	6.0	0.149396173614259	0.110837135748003	1.34788915832256	0.177694035638106	2.0	4.0	9.15187348397175	45.3663776192185	0.103157626827589	0.439637222115285	True	False	mixed	Gstm3	True	True	False	True	False
ENSMUSG00000079507	2	8	2.359314715380094	H2-Q1	6.0	-0.194916602449941	0.0695816586084017	-2.80126410246859	0.0050902841565518	2.0	4.0	6.47333835934519	22.7601011650845	0.262844825638126	0.0479887202155064	True	False	mixed	H2-Q1	False	False	False	True	True
ENSMUSG00000051671	14	8	2.6091784019718927	Coa6	6.0	0.187462549180887	0.0947525756273315	1.97844278047058	0.0478787776170528	4.0	2.0	35.0804622271734	85.7470521123094	1.45002884558384e-06	0.204551089150124	True	False	mixed	Coa6	True	True	False	True	False
ENSMUSG00000085385	2	8	2.839289362017484	Snhg17	6.0	-0.0038629236659746	0.0570556643255958	-0.0677044726695374	0.946020888808379	3.0	3.0	3.08569070817489	0.0	0.686776670719395	0.980290767416647	True	False	mixed	Snhg17	False	False	False	True	True
ENSMUSG00000053646	14	8	2.371751039701729	Plxnb1	6.0	-0.169204087123172	0.0749944002035593	-2.25622295349916	0.0240566717421539	1.0	5.0	9.1016601341486	45.064966980689	0.105077336374559	0.134055947606689	True	False	mixed	Plxnb1	True	True	False	True	False
ENSMUSG00000034892	14	11	2.5537886499092237	Rps29	6.0	0.010065320785229	0.0757716561061741	0.13283754509899	0.894321860773136	3.0	3.0	2.29802483970917	0.0	0.806556923919742	0.958412569018152	True	False	mixed	Rps29	True	False	True	False	False
ENSMUSG00000015127	2	8	2.1697697067209116	Unkl	6.0	0.0670273267858462	0.0519837724638543	1.28938943075846	0.197262733979059	4.0	2.0	11.8910992000238	57.9517425942424	0.0363108291634828	0.465588172038567	True	False	mixed	Unkl	False	False	False	True	True
ENSMUSG00000037997	2	8	1.8968110207616913	Parp11	6.0	0.0149869578146184	0.0379892597956529	0.394505128429309	0.693208141650811	3.0	3.0	15.7627244690478	68.2795952576716	0.0075551906336665	0.864582087204323	True	False	mixed	Parp11	False	False	False	True	True
ENSMUSG00000066258	9	8	4.848284342278286	Trim12a	6.0	-0.134666720338422	0.0769876389856103	-1.74919924955216	0.0802565837734406	2.0	4.0	22.5546671940465	77.8316392036155	0.0004105720463277	0.281582294245041	True	False	mixed	Trim12a	False	False	False	True	True
ENSMUSG00000071177	14	8	3.14051016835081	Serpina1d	6.0	-0.0004773481399154	0.0643848193068957	-0.0074139858596184	0.994084549341262	3.0	3.0	5.33956488709161	6.35941119308261	0.375858934789702	0.998445646906959	True	False	mixed	Serpina1d	True	True	False	True	False
ENSMUSG00000025981	14	5	2.3928358699638945	Coq10b	6.0	-0.245887220986751	0.0948388227687671	-2.59268529288122	0.0095229867348716	2.0	4.0	35.4184800081446	85.8830757309454	1.2413098731089e-06	0.0727083839245367	True	False	mixed	Coq10b	True	False	True	False	False
ENSMUSG00000021665	14	8	2.7132923548035417	Hexb	6.0	-0.208426791665358	0.0526111426453337	-3.96164730863993	7.44344363646253e-05	1.0	5.0	11.471202840986	56.4125918675653	0.0427976960338129	0.0023312750734238	True	False	mixed	Hexb	True	True	False	True	False
ENSMUSG00000022292	2	8	1.784018790150308	Rrm2b	6.0	-0.0335278209614525	0.0504600008887034	-0.664443526971051	0.506406482075528	2.0	4.0	3.42040798487605	0.0	0.635463632093978	0.747873649513152	True	False	mixed	Rrm2b	False	False	False	True	True
ENSMUSG00000035107	2	8	1.528523960498024	Dcbld2	6.0	-0.0597849967678808	0.0511094101044729	-1.16974538828905	0.242103446752802	0.0	6.0	2.04697792891306	0.0	0.842607312013218	0.518975540942476	True	False	all_down	Dcbld2	False	False	False	True	True
ENSMUSG00000003929	2	8	1.639543000931673	Zfp81	6.0	-0.053288601873434	0.0501187004332528	-1.06324787779369	0.287669555348443	3.0	3.0	5.39832717650445	7.37871498856389	0.369223505146421	0.567522877315406	True	False	mixed	Zfp81	False	False	False	True	True
ENSMUSG00000090946	2	8	2.1991227414379497	Ccdc71l	6.0	-0.127992542472537	0.0527514662432819	-2.42633146692557	0.0152523325901715	0.0	6.0	6.4116426733396	22.0168644021506	0.268198570582859	0.0991257385775788	True	False	all_down	Ccdc71l	False	False	False	True	True
ENSMUSG00000084910	2	8	2.517870229201267	C630043F03Rik	6.0	-0.139391774868108	0.0637064943123901	-2.1880308494859	0.0286673552575467	1.0	5.0	7.71639610325671	35.2029116560029	0.172573786697114	0.149866072254885	True	False	mixed	C630043F03Rik	False	False	False	True	True
