term	reviewed_category	reviewed_category_label	observed_direction	literature_alignment	direction_assessment	confidence	review_rationale	citations	flight_minus_ground	welch_fdr	abs_effect	mean_abs_accession_effect	abs_mean_accession_effect	low_effect_threshold	category	category_label
R-MMU-9013423_RAC3_GTPASE_CYCLE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-2.745750364046792e-05	0.9969772782976236	2.745750364046792e-05	0.0009459238115072	0.0001189656941262	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-9860931_RESPONSE_OF_ENDOTHELIAL_CELLS_TO_SHEAR_STRESS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0001512338954792	0.5759009004345778	0.0001512338954792	0.0005433023822617	0.0001791820080141	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-9855142_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-1.2096746875056268e-05	0.9969772782976236	1.2096746875056268e-05	0.0004936460488959	0.0001839244000275	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-9612973_AUTOPHAGY	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0001731821207361	0.7621298546587857	0.0001731821207361	0.0009647996041624	0.0001933675119958	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-1266695_INTERLEUKIN_7_SIGNALING	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0002227146013514	0.5395709955392025	0.0002227146013514	0.0004646198103809	0.0002075383316333	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-5423646_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0002047578193345	0.6366349347210124	0.0002047578193345	0.0010471117468775	0.0002129036223445	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-9018678_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0030348617228899	0.2986283727712523	0.0030348617228899	0.0054387738526391	0.000214515022778	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-8936459_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0002909730393195	0.5656493316230434	0.0002909730393195	0.0009639363659785	0.0002319936855817	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-1280215_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Cytokine signaling is a supported immune-inflammatory pathway family, but spaceflight immune dysfunction can be suppressive or activating by context.	Uncertain/mixed: FLT_down conflicts with inflammatory activation but could reflect immune suppression.	medium	The corrected decrease prevents a straightforward prior-aligned cytokine call.	Crucian2018;Kim2024;Vinken2022	-0.0052848588533072	0.8637412279357763	0.0052848588533072	0.0500478200135149	0.0002610518894548	0.0142490675319928	prior_literature_match	prior literature match
R-MMU-5633007_REGULATION_OF_TP53_ACTIVITY	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0006423169746637	0.4059935818469752	0.0006423169746637	0.0021655194691001	0.0002672436026001	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-68882_MITOTIC_ANAPHASE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0005336997593949	0.7747933188682732	0.0005336997593949	0.0018780279516397	0.0002921319225943	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-190828_GAP_JUNCTION_TRAFFICKING	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0003730835792789	0.6366349347210124	0.0003730835792789	0.0016143544445039	0.0002945050658575	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-73927_DEPURINATION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0004130978478731	0.1443000070615948	0.0004130978478731	0.0008083686271215	0.0002998116365941	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-6811436_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0001131251668491	0.6366349347210124	0.0001131251668491	0.0005835617297384	0.0003102419193333	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-8852276_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0004152681170649	0.0158594044562182	0.0004152681170649	0.0003673580125076	0.0003146797094521	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-168181_TOLL_LIKE_RECEPTOR_7_8_TLR7_8_CASCADE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-6.027743747487556e-06	0.9969772782976236	6.027743747487556e-06	0.0013516523195316	0.000331380780254	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-9013408_RHOG_GTPASE_CYCLE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.000338345762474	0.0809348859947013	0.000338345762474	0.0007050569855425	0.0003349759781514	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-3214858_RMTS_METHYLATE_HISTONE_ARGININES	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0006143518642923	0.1304427546647291	0.0006143518642923	0.0007672107229153	0.0003375909006376	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-192105_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.000134324515544	0.7119595067437913	0.000134324515544	0.0005135252512801	0.0003377260425868	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-437239_RECYCLING_PATHWAY_OF_L1	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0004757440172845	0.3036207692845637	0.0004757440172845	0.0008397962654956	0.0003378126804163	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-2682334_EPH_EPHRIN_SIGNALING	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.000203258782607	0.4072605520482915	0.000203258782607	0.0007226569837257	0.0003574557775313	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-166520_SIGNALING_BY_NTRKS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0008453483402176	0.413919893541065	0.0008453483402176	0.0025034132419457	0.0003702833051672	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-2172127_DAP12_INTERACTIONS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0005662167712143	0.0958964620256451	0.0005662167712143	0.0009186904879057	0.0003784815389163	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-9754706_ATORVASTATIN_ADME	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0005026530218559	0.1286966474706719	0.0005026530218559	0.0008608570715287	0.0003996561354732	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-2029482_REGULATION_OF_ACTIN_DYNAMICS_FOR_PHAGOCYTIC_CUP_FORMATION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0003063272164395	0.7048227484504996	0.0003063272164395	0.0011423956396689	0.0004192200261304	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-5362517_SIGNALING_BY_RETINOIC_ACID	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0003474434317525	0.8892420370392674	0.0003474434317525	0.0050904729137354	0.0004327124992513	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-2142691_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0002730758927261	0.3036207692845637	0.0002730758927261	0.0006729435643187	0.0004358418251163	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-211935_FATTY_ACIDS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0005068006857441	0.2679577473575752	0.0005068006857441	0.0008460272628462	0.0004616461776221	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-5693607_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-9.252945975093746e-05	0.8291642412573702	9.252945975093746e-05	0.0009062758580589	0.0004642904523874	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-948021_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		1.515955290685468e-05	0.9969772782976236	1.515955290685468e-05	0.0014898144051899	0.0004914990602831	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-69473_G2_M_DNA_DAMAGE_CHECKPOINT	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0003109018518809	0.1529597382065733	0.0003109018518809	0.000625203335076	0.0005072176118306	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-975871_MYD88_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-5.309661408647078e-05	0.9924835993238932	5.309661408647078e-05	0.0014415219921134	0.0006986259890092	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-1483255_PI_METABOLISM	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0001911315284837	0.6366349347210124	0.0001911315284837	0.0013143100730294	0.0007046656354317	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-9940951_INTERACTION_OF_NURD_COMPLEXES_WITH_TRANSCRIPTION_FACTORS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-1.1035280687940506e-05	0.9969772782976236	1.1035280687940506e-05	0.0010901918498247	0.000705649345172	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-68886_M_PHASE	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	M-phase biology is a specific cell-cycle branch, but decreased activity is not a direct liver spaceflight finding.	Uncertain/mixed: FLT_down could reflect arrest or reduced proliferation.	medium	The corrected decrease does not support the prior activation-style interpretation.	daSilveira2020;Vinken2022	-0.0049163998242192	0.9471236098633564	0.0049163998242192	0.1103849424124069	0.0007077742630803	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-110331_CLEAVAGE_OF_THE_DAMAGED_PURINE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0004175718435164	0.3342464725520881	0.0004175718435164	0.0008720565683381	0.0007359216949353	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-141444_AMPLIFICATION_OF_SIGNAL_FROM_UNATTACHED_KINETOCHORES_VIA_A_MAD2_INHIBITORY_SIGNAL	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0006670931579381	0.014159335899071	0.0006670931579381	0.0008880210508448	0.0007836156672377	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-8856688_GOLGI_TO_ER_RETROGRADE_TRANSPORT	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0004247629230039	0.6070759505528404	0.0004247629230039	0.0009384963816929	0.0008047356572557	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-193368_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-9.720223729166027e-05	0.8876013033341158	9.720223729166027e-05	0.001551886968693	0.000824437268043	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-9843940_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0001388380897873	0.924765646940239	0.0001388380897873	0.0023379457011843	0.0009313153743711	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-1632852_MACROAUTOPHAGY	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.000548547510561	0.6366349347210124	0.000548547510561	0.0017454172613148	0.0010141769261482	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-110330_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0007161282528545	0.1343378896873826	0.0007161282528545	0.0012815661570866	0.0011023316575866	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-9663891_SELECTIVE_AUTOPHAGY	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.000824912897077	0.1529597382065733	0.000824912897077	0.001357639584006	0.0012409197781964	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-76009_PLATELET_AGGREGATION_PLUG_FORMATION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0004949825740777	0.4637361883923316	0.0004949825740777	0.0019311794197791	0.0012537210271105	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-168164_TOLL_LIKE_RECEPTOR_3_TLR3_CASCADE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		3.123836502414877e-05	0.9969772782976236	3.123836502414877e-05	0.0031035090826795	0.0012652832710624	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-5688426_DEUBIQUITINATION	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Deubiquitination is plausible proteostasis regulation, but decreased pathway activity is not directly reported in liver flight studies.	Uncertain: FLT_down is not directly literature supported.	low	The pathway is plausible but too specific for available broad proteostasis evidence.	Blaber2017;daSilveira2020	0.0051646837726923	0.8516994309606525	0.0051646837726923	0.0162483694823714	0.001395938938649	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-937061_TRIF_TICAM1_MEDIATED_TLR4_SIGNALING	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0012484944149739	0.6366349347210124	0.0012484944149739	0.003533122638007	0.001442842313838	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-9006931_SIGNALING_BY_NUCLEAR_RECEPTORS	blue_plausible_complementary	plausible/complementary	FLT_down	Nuclear receptors include estrogen, PPAR, and xenobiotic receptors; liver spaceflight literature supports receptor remodeling with mixed directions.	Partially aligned/mixed: FLT_down fits inhibited estrogen signaling but may not fit all nuclear-receptor arms.	medium	The corrected decrease is plausible but the aggregate pathway combines receptors with different expected directions.	Jonscher2016;Mathyk2024;Vinken2022	-0.0184963276809209	0.6872399123250529	0.0184963276809209	0.0636393698478961	0.001488516408325	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-383280_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0013184800955377	0.6366349347210124	0.0013184800955377	0.0047652019219898	0.0015427105468672	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-453279_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0020439023749909	0.1046232144299301	0.0020439023749909	0.0029805472747019	0.0017426341477178	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-8866654_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0008879511718615	0.5493847828753111	0.0008879511718615	0.0030465962102346	0.0017604247104819	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-181438_TOLL_LIKE_RECEPTOR_2_TLR2_CASCADE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.001026635115186	0.2764521083288784	0.001026635115186	0.0025919597463633	0.0017730596902769	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-211981_XENOBIOTICS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0010736916124344	0.1216634793902005	0.0010736916124344	0.0026846904338924	0.0017959307911439	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-5693532_DNA_DOUBLE_STRAND_BREAK_REPAIR	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0017521048414736	0.7325924065970834	0.0017521048414736	0.007641708362311	0.0018021364718317	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-187037_SIGNALING_BY_NTRK1_TRKA	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0010051514598359	0.0284914663463249	0.0010051514598359	0.0020511804694753	0.0018221429899001	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-2454202_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0019421876525821	0.1321143023131432	0.0019421876525821	0.0036946617224285	0.0018799068274292	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-69618_MITOTIC_SPINDLE_CHECKPOINT	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0012976968752039	0.7747933188682732	0.0012976968752039	0.0073284617442222	0.0018987113711745	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-73929_BASE_EXCISION_REPAIR_AP_SITE_FORMATION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0014095979044241	0.0158594044562182	0.0014095979044241	0.0022210550466428	0.0020863911439382	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-9020702_INTERLEUKIN_1_SIGNALING	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0019169121957664	0.2447815820911736	0.0019169121957664	0.0036198109161292	0.0022748832564603	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-2299718_CONDENSATION_OF_PROPHASE_CHROMOSOMES	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		3.36695106374664e-05	0.9969772782976236	3.36695106374664e-05	0.0048518875933161	0.0023175495460091	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-69620_CELL_CYCLE_CHECKPOINTS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0013834207133545	0.5446205315306416	0.0013834207133545	0.0031623586138027	0.0023242257785607	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-2672351_STIMULI_SENSING_CHANNELS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0022647491997997	0.1343378896873826	0.0022647491997997	0.0035550776879708	0.0027796744295694	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-9013026_RHOB_GTPASE_CYCLE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0020122853026811	0.1428505975853591	0.0020122853026811	0.004306600001272	0.0028086559211927	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-416476_G_ALPHA_Q_SIGNALLING_EVENTS	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	G alpha q signaling is a broad GPCR subpathway without direct liver spaceflight direction.	Uncertain: FLT_down is receptor-nonspecific.	low	The pathway lacks specific prior support.	Mathyk2024;Vinken2022	0.003730902837858	0.960767412253902	0.003730902837858	0.0782524030945194	0.0029370267924201	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-166058_MYD88_MAL_TIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.001929806392185	0.0630848243583071	0.001929806392185	0.0035637168347766	0.0032405161538897	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-194068_BILE_ACID_AND_BILE_SALT_METABOLISM	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0022922048200074	0.0158594044562182	0.0022922048200074	0.0033785925509606	0.0032794782765162	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-69481_G2_M_CHECKPOINTS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0018762195960152	0.1216634793902005	0.0018762195960152	0.0042642479153455	0.00335910816979	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-2168880_SCAVENGING_OF_HEME_FROM_PLASMA	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.000636498938176	0.8303747221511775	0.000636498938176	0.008460921870644	0.0037319271456414	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-1852241_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0045329837638725	0.2552685175358129	0.0045329837638725	0.0083448358930291	0.0037806134158466	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-2187338_VISUAL_PHOTOTRANSDUCTION	red_conflict_or_artifact	conflict/artifact	FLT_down	Visual phototransduction is retina/photoreceptor biology with no liver spaceflight support.	Off-context: FLT_down remains a likely annotation artifact for liver.	high	The pathway is tissue-incongruent.	Vinken2022	-0.0002887512599367	0.9969772782976236	0.0002887512599367	0.0749201935425479	0.0040451255189945	0.0142490675319928	likely_artifact	likely artifact/junk
R-MMU-72766_TRANSLATION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0005079131154859	0.9552957228653988	0.0005079131154859	0.0097170887362908	0.0041589283463678	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-9818564_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION_BY_MLL3_AND_MLL4_COMPLEXES	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0033470727053814	0.1529597382065733	0.0033470727053814	0.0048198297354681	0.0042170168385435	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-168138_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0020479407635365	0.4682300063553007	0.0020479407635365	0.0062827664491698	0.0046337463380212	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-3000171_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Non-integrin ECM interactions are plausible in tissue remodeling, but decreased activity is not directly supported in liver spaceflight work.	Uncertain: FLT_down does not match a simple ECM activation model.	medium	The pathway is ECM-relevant but directionally weak.	Jonscher2016;Friedman2008	-0.01339511300042	0.7794382611902052	0.01339511300042	0.0619868135790373	0.0059276726016077	0.0142490675319928	plausible_complementary	plausible/complementary
R-MMU-9937848_CHD_CHROMATIN_REMODELERS	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	CHD chromatin remodelers are too specific relative to available broad epigenetic spaceflight evidence.	Uncertain: FLT_down is speculative.	low	The pathway lacks direct liver support.	daSilveira2020;GarrettBakelman2019	0.0077988389656291	0.8577926581022707	0.0077988389656291	0.0569458900186263	0.0065535554702137	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-388841_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0112598990263658	0.1216634793902005	0.0112598990263658	0.0112653192381513	0.0066291760147387	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-6805567_KERATINIZATION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0046613496926128	0.0342668887270139	0.0046613496926128	0.0082059682032463	0.0068456231323925	0.0142490675319928	low_or_no_effect	low/no relative effect
