method	feature_type	scope	tissue	arm	gene	symbol	minimum_selection_frequency	minimum_coefficient_sign_agreement	real_selection_frequency	arm_selection_frequency	real_coefficient_sign_agreement	arm_coefficient_sign_agreement	real_stable	arm_stable	real_coefficient	arm_coefficient	coefficient_direction_match	real_permutation_roc_auc	arm_real_permutation_roc_auc	arm_real_positive_repeat_fraction	arm_synthetic_permutation_roc_auc	arm_synthetic_positive_repeat_fraction	arm_minus_real_permutation_roc_auc	pattern	selected_arm	generated_arm_eligible_all_metrics	analysis_scope	real_linear_shap_mean_absolute	real_linear_shap_flight_minus_ground	selected_linear_shap_mean_absolute	selected_linear_shap_flight_minus_ground	selected_arm_importance_rank	real_only_importance_rank	matched_statuses	matched_literature_classification	matched_interpretation	matched_primary	consensus_selection_status	consensus_literature_classification	consensus_interpretation	consensus_secondary	flt_gc_direction	meta_effect	meta_fdr	n_accessions
conditional_DDIM_classifier	selected_gene_feature	tissue	retina	guided_low_weight	ENSMUSG00000039263	Npepl1	0.5	0.75	1.0	0.25	1.0	1.0	True	False	0.1699969470500946	0.2368301749229431	True	0.0091964285714285	-0.0203571428571428	0.0	0.0136507936507936	0.5	-0.0295535714285713	real_only	guided_low_weight	True	canonical_tissue	0.1613265885700153	0.0985787300379109	0.2024882483993884	0.0675281660543765	245.0	13.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	retina	guided_low_weight	ENSMUSG00000046229	Scand1	0.5	0.75	0.875	0.875	1.0	1.0	True	True	-0.1208622977137565	-0.1360930800437927	True	0.0048979591836734	-0.0325510204081632	0.4285714285714285	0.0200566893424036	0.7142857142857143	-0.0374489795918367	shared_synthetic_domain_only	guided_low_weight	True	canonical_tissue	0.0872784764658489	0.0070185108625623	0.1751733708305633	-0.0298538191943446	256.0	18.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000038332	Sesn1	0.5	0.75	1.0	1.0	1.0	1.0	True	True	0.8119171261787415	0.983598291873932	True	0.0847953216374269	0.0237390350877193	1.0	0.0338470597790773	1.0	-0.0610562865497075	shared_attenuated	guided_real_only	True	canonical_tissue	0.8411539166702886	1.0990486898922476	0.7123328962628321	0.9006230742871142	3.0	1.0	NA	NA	NA	False	reinforced	aligning	Same-gene and same-direction alignment in another anatomical muscle context.	True	FLT_higher	0.0056292509724262	0.0075999764551464	13.0
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000030922	Lyrm1	0.5	0.75	0.0	1.0	0.0	1.0	False	True	NA	-0.7191075086593628	False	0.0	0.0203399122807017	1.0	0.0093323586744639	0.875	0.0203399122807017	synthetic_emergent_real_transfer	guided_real_only	True	canonical_tissue	NA	NA	0.5344098662426223	0.1302620764618609	4.0	130.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000038286	Bphl	0.5	0.75	0.5	1.0	1.0	1.0	True	True	-0.9750351905822754	-0.7513805627822876	True	0.083406432748538	0.0135416666666666	0.875	0.0118725633528264	0.875	-0.0698647660818713	shared_attenuated	guided_real_only	True	canonical_tissue	0.8907302362054254	0.2859554551300456	0.5834759880198661	0.2303820938703887	7.0	2.0	NA	NA	NA	False	reinforced	unmatched	A literature-unmatched pooled-muscle candidate that requires independent functional context.	True	FLT_lower	-0.0016388454274583	0.0006598677226508	13.0
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000022186	Oxct1	0.5	0.75	0.0	0.875	0.0	1.0	False	True	NA	-0.5912183523178101	False	0.0	0.0119883040935672	0.7142857142857143	0.0049614777684953	0.8571428571428571	0.0119883040935672	synthetic_emergent_real_transfer	guided_real_only	True	canonical_tissue	NA	NA	0.4734654629333439	0.2046624586227252	9.0	130.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000022817	Itgb5	0.5	0.75	0.0	0.875	0.0	1.0	False	True	NA	-0.6996026635169983	False	0.0	0.0108187134502924	0.5714285714285714	0.0084934558618769	1.0	0.0108187134502924	synthetic_emergent_real_transfer	guided_real_only	True	canonical_tissue	NA	NA	0.6017888489508898	0.092038436291816	10.0	130.0	NA	NA	NA	False	promoted	complementary	Adds a specific integrin subunit to established unloading-sensitive adhesion and mechanotransduction biology.	True	FLT_lower	-0.0007233805981551	0.0376714445050372	13.0
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000032114	Slc37a4	0.5	0.75	0.0	0.875	0.0	1.0	False	True	NA	0.5795279741287231	False	0.0	0.0106307435254804	0.7142857142857143	0.0053118908382066	1.0	0.0106307435254804	synthetic_emergent_real_transfer	guided_real_only	True	canonical_tissue	NA	NA	0.5517477097698692	0.1643737236224469	11.0	130.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000021215	Net1	0.5	0.75	0.875	0.25	1.0	1.0	True	False	-0.1293232440948486	-0.4789013266563415	True	0.0137844611528822	0.0100877192982456	1.0	0.0008203378817414	0.5	-0.0036967418546365	real_only	guided_real_only	True	canonical_tissue	0.4272149377267382	-0.3481160453221111	0.3781392885292504	-0.2178122177467882	14.0	16.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000073700	Klhl21	0.5	0.75	0.0	1.0	0.0	1.0	False	True	NA	-0.7389841079711914	False	0.0	0.0096491228070175	0.75	0.006755604288499	1.0	0.0096491228070175	synthetic_emergent_real_transfer	guided_real_only	True	canonical_tissue	NA	NA	0.5502237863980047	0.1381369040046328	15.0	130.0	NA	NA	NA	False	promoted	complementary	Extends a prior muscle-model feature to a directionally defined pooled-muscle association.	True	FLT_lower	-0.0110727649769785	0.0009889327032653	13.0
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000021948	Prkcd	0.5	0.75	1.0	1.0	1.0	1.0	True	True	0.8748630285263062	0.6771390438079834	True	0.0549342105263157	0.0088267543859649	0.75	0.0185550682261208	1.0	-0.0461074561403508	shared_attenuated	guided_real_only	True	canonical_tissue	0.652075468833699	0.7681046020576044	0.4914127870536028	0.5462629330837446	21.0	3.0	NA	NA	NA	False	reinforced	aligning	Same-gene and same-direction alignment in another anatomical muscle context.	True	FLT_higher	0.0015446022593304	0.0010281793599763	13.0
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000027078	Ube2l6	0.5	0.75	1.0	0.625	1.0	1.0	True	True	0.1722673624753952	0.4493236839771271	True	0.0056652046783625	0.0081578947368421	0.8	0.002043534762833	0.6	0.0024926900584795	shared_reinforced	guided_real_only	True	canonical_tissue	0.1606097955159526	0.1034312588594568	0.3162212451042662	0.2595144945338531	24.0	51.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000066571	Garre1	0.5	0.75	0.625	0.125	1.0	1.0	True	False	-0.1915186941623687	-0.190248817205429	True	0.0201169590643275	0.0068713450292397	1.0	0.0001786874593891	1.0	-0.0132456140350877	real_only	guided_real_only	True	canonical_tissue	0.2301158225406502	-0.0745083644368594	0.1836176169212103	-0.0730943231381797	28.0	12.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000071637	Cebpd	0.5	0.75	1.0	1.0	1.0	1.0	True	True	0.402001142501831	0.4596714675426483	True	0.0140716374269005	0.0065606725146199	0.875	0.0080490578297595	1.0	-0.0075109649122806	shared_attenuated	guided_real_only	True	canonical_tissue	0.2799604347663088	0.2238508435117729	0.3584540059999729	0.2978381318888621	29.0	15.0	NA	NA	NA	False	reinforced	aligning	Same-gene and same-direction alignment across multiple anatomical muscle contexts.	True	FLT_higher	0.0017785503283676	0.000125082611281	13.0
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000025889	Snca	0.5	0.75	1.0	0.875	1.0	1.0	True	True	0.4510239958763122	0.551995575428009	True	0.0216739766081871	0.0060985797827903	0.5714285714285714	0.0096676877378631	0.8571428571428571	-0.0155753968253967	shared_attenuated	guided_real_only	True	canonical_tissue	0.3215882244444263	0.3258697195555647	0.3062536854991867	0.2909771795702818	33.0	6.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000057286	St6galnac2	0.5	0.75	0.0	0.875	0.0	1.0	False	True	NA	-0.260567843914032	False	0.0	0.0057852965747702	0.5714285714285714	0.0047549429128376	0.8571428571428571	0.0057852965747702	synthetic_emergent_real_transfer	guided_real_only	True	canonical_tissue	NA	NA	0.2087555274015269	0.0197423240825714	34.0	130.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000031770	Herpud1	0.5	0.75	0.0	0.625	0.0	1.0	False	True	NA	-0.1497730761766433	False	0.0	0.0052046783625731	0.6	0.0034470435347628	0.8	0.0052046783625731	synthetic_emergent_real_transfer	guided_real_only	True	canonical_tissue	NA	NA	0.2465365201453298	0.0367234113462813	36.0	130.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000021892	Sh3bp5	0.5	0.75	1.0	1.0	1.0	1.0	True	True	0.2119473069906234	0.610980749130249	True	0.0074926900584795	0.0047514619883041	0.75	0.009417641325536	1.0	-0.0027412280701754	shared_attenuated	guided_real_only	True	canonical_tissue	0.2692731429595287	0.1340703680243128	0.4985315039951507	0.2334432764582565	37.0	40.0	NA	NA	NA	False	reinforced	complementary	Adds a mitochondrial stress-signaling candidate to established muscle remodeling.	True	FLT_higher	0.0025567662828889	0.000125082611281	13.0
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000030619	Eed	0.5	0.75	0.375	0.5	1.0	1.0	False	True	0.143552079796791	0.4678749740123749	True	0.0024366471734892	0.0046783625730994	0.75	0.0011777128005198	0.5	0.0022417153996101	synthetic_emergent_real_transfer	guided_real_only	True	canonical_tissue	0.2145291891140767	0.0714587182408475	0.3545259038476095	0.0920507968106929	38.0	85.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000004880	Lbr	0.5	0.75	0.0	0.5	0.0	1.0	False	True	NA	0.4144749641418457	False	0.0	0.0046052631578947	0.5	-0.0040042235217673	0.25	0.0046052631578947	synthetic_emergent_real_transfer	guided_real_only	True	canonical_tissue	NA	NA	0.3063970467511374	0.0672545096078351	39.0	130.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000001036	Epn2	0.5	0.75	0.0	0.625	0.0	1.0	False	True	NA	-0.4250640869140625	False	0.0	0.0045614035087719	0.6	0.0025016244314489	0.6	0.0045614035087719	synthetic_emergent_real_transfer	guided_real_only	True	canonical_tissue	NA	NA	0.3786092934121804	-0.0144840522872494	40.0	130.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000029454	Mapkapk5	0.5	0.75	0.0	0.5	0.0	1.0	False	True	NA	-0.1868829429149627	False	0.0	0.004422514619883	0.5	0.0020021117608837	1.0	0.004422514619883	synthetic_emergent_real_transfer	guided_real_only	True	canonical_tissue	NA	NA	0.1650761643065764	0.0362131987567788	42.0	130.0	NA	NA	NA	False	promoted	complementary	Nominates a stress-kinase component within established unloading-responsive muscle biology.	True	FLT_lower	-0.0054657623215005	0.002150038861189	13.0
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000039509	Nup133	0.5	0.75	0.0	0.75	0.0	1.0	False	True	NA	-0.2527748942375183	False	0.0	0.0039473684210526	0.6666666666666666	0.002932098765432	1.0	0.0039473684210526	synthetic_emergent_real_transfer	guided_real_only	True	canonical_tissue	NA	NA	0.2052860510451471	0.0739040695778027	45.0	130.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000053192	Mllt11	0.5	0.75	0.0	0.5	0.0	1.0	False	True	NA	-0.2967095673084259	False	0.0	0.0036915204678362	0.5	0.0014863547758284	0.75	0.0036915204678362	synthetic_emergent_real_transfer	guided_real_only	True	canonical_tissue	NA	NA	0.2732129751743128	0.0257642339668554	47.0	130.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000059552	Trp53	0.5	0.75	0.75	0.375	1.0	1.0	True	False	0.1201868951320648	0.1744866520166397	True	0.0105263157894736	0.0035575048732943	0.6666666666666666	-0.0002599090318388	0.3333333333333333	-0.0069688109161793	real_only	guided_real_only	True	canonical_tissue	0.161194506730047	0.0531010814208036	0.2086959642780715	0.0737383556368449	49.0	25.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000021033	Gstz1	0.5	0.75	0.0	0.5	0.0	1.0	False	True	NA	-0.3987082839012146	False	0.0	0.0035087719298246	0.75	0.0065017868745938	0.75	0.0035087719298246	synthetic_emergent_real_transfer	guided_real_only	True	canonical_tissue	NA	NA	0.2978608793797448	-0.0060383090514777	50.0	130.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000005774	Rfx5	0.5	0.75	0.0	1.0	0.0	1.0	False	True	NA	-0.3444273471832275	False	0.0	0.0034722222222222	0.75	0.0062215724496426	1.0	0.0034722222222222	synthetic_emergent_real_transfer	guided_real_only	True	canonical_tissue	NA	NA	0.2831486171426294	0.0439131986250461	51.0	130.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000035683	Melk	0.5	0.75	1.0	0.25	1.0	1.0	True	False	0.2100793868303299	0.3576942086219787	True	0.0061220760233918	0.0032163742690058	1.0	0.0091211825860948	1.0	-0.0029057017543859	real_only	guided_real_only	True	canonical_tissue	0.1226097281092152	0.0802793264347276	0.1596055223960574	0.170428458299792	53.0	48.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000008859	Rala	0.5	0.75	0.0	0.625	0.0	1.0	False	True	NA	-0.3251573145389557	False	0.0	0.0028947368421052	0.6	0.0001137102014294	0.4	0.0028947368421052	synthetic_emergent_real_transfer	guided_real_only	True	canonical_tissue	NA	NA	0.2630048685389369	0.1502600591570182	56.0	130.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000005873	Reep5	0.5	0.75	0.0	0.5	0.0	1.0	False	True	NA	-0.1165498495101928	False	0.0	0.0024122807017544	0.5	0.0023513645224171	0.75	0.0024122807017544	synthetic_emergent_real_transfer	guided_real_only	True	canonical_tissue	NA	NA	0.1678445605583341	0.0106937093936708	60.0	130.0	NA	NA	NA	False	promoted	complementary	Adds a membrane-architecture candidate to established calcium-handling responses.	True	FLT_lower	-0.0020264594111112	0.0065061775551388	13.0
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000020936	Nmt1	0.5	0.75	1.0	0.25	1.0	0.0	True	False	-0.0753948390483856	-0.0337953716516494	True	0.002266081871345	0.0021198830409357	0.5	0.0001543209876543	0.5	-0.0001461988304093	real_only	guided_real_only	True	canonical_tissue	0.1646916396702425	-0.1333640280889023	0.050176832227752	-0.0036923689972434	62.0	88.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000025980	Hspd1	0.5	0.75	0.0	0.625	0.0	1.0	False	True	NA	-0.2281195372343063	False	0.0	0.0019883040935672	0.6	0.0027972709551656	1.0	0.0019883040935672	synthetic_emergent_real_transfer	guided_real_only	True	canonical_tissue	NA	NA	0.2063091210816543	0.063702995552139	64.0	130.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000028293	Slc35a1	0.5	0.75	0.0	0.75	0.0	1.0	False	True	NA	-0.1765890121459961	False	0.0	0.0019493177387914	0.6666666666666666	0.0008744855967078	0.5	0.0019493177387914	synthetic_emergent_real_transfer	guided_real_only	True	canonical_tissue	NA	NA	0.1589421168224659	0.0312115875937346	65.0	130.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000047084	Ngrn	0.5	0.75	0.0	0.5	0.0	1.0	False	True	NA	-0.1035973578691482	False	0.0	0.0017909356725146	0.5	0.0008528265107212	0.75	0.0017909356725146	synthetic_emergent_real_transfer	guided_real_only	True	canonical_tissue	NA	NA	0.0810251890386921	0.0070021831734192	67.0	130.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000018906	P4ha2	0.5	0.75	0.0	0.875	0.0	1.0	False	True	NA	-0.2352137714624405	False	0.0	0.0015037593984962	0.7142857142857143	0.0043001021071196	1.0	0.0015037593984962	synthetic_emergent_real_transfer	guided_real_only	True	canonical_tissue	NA	NA	0.2290497597687688	0.0568400578490004	70.0	130.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000040667	Nup88	0.5	0.75	0.125	0.625	1.0	1.0	False	True	-0.0825932398438453	0.3484336733818054	False	0.0099415204678362	0.0014912280701754	0.2	0.0026803118908382	0.6	-0.0084502923976608	synthetic_domain_only	guided_real_only	True	canonical_tissue	0.0654867123871999	-0.0143001510836542	0.2432210801955148	0.0837116494071117	71.0	29.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000001403	Ube2c	0.5	0.75	0.0	0.625	0.0	1.0	False	True	NA	0.172579750418663	False	0.0	0.0014619883040935	0.6	0.0034470435347628	0.8	0.0014619883040935	synthetic_emergent_real_transfer	guided_real_only	True	canonical_tissue	NA	NA	0.1782252769896877	-0.0085031426404422	73.0	130.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000056091	St3gal5	0.5	0.75	0.625	0.625	0.6000000238418579	1.0	False	True	0.0453691892325878	0.2420596927404403	True	0.0023684210526315	0.0014327485380117	0.4	0.0031059129304743	1.0	-0.0009356725146198	synthetic_domain_only	guided_real_only	True	canonical_tissue	0.03263182174042	0.0129237520822728	0.2110194681768175	0.0777091989377922	75.0	86.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000076431	Sox4	0.5	0.75	1.0	1.0	1.0	1.0	True	True	0.5234851837158203	0.556011438369751	True	0.0215826023391812	0.001187865497076	0.625	0.010091780376868	0.75	-0.0203947368421052	shared_attenuated	guided_real_only	True	canonical_tissue	0.4979711275268228	0.3328357921977295	0.4185001851144319	0.2670887405826172	81.0	8.0	NA	NA	NA	False	reinforced	aligning	Same-gene, broad-muscle, same-direction literature alignment.	True	FLT_higher	0.0008297043311582	1.8740564028665187e-05	13.0
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000024576	Csnk1a1	0.5	0.75	0.625	0.25	1.0	1.0	True	False	-0.0900230184197425	0.1172839105129242	False	0.0039766081871345	0.0009502923976608	0.5	0.0006578947368421	1.0	-0.0030263157894736	real_only	guided_real_only	True	canonical_tissue	0.1018306842147702	-0.0261135157981977	0.0921371859020141	0.0275450958389213	83.0	65.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000031429	Psmd10	0.5	0.75	0.0	0.875	0.0	1.0	False	True	NA	-0.3060431182384491	False	0.0	0.0007309941520468	0.5714285714285714	0.0054673721340387	0.8571428571428571	0.0007309941520468	synthetic_emergent_real_transfer	guided_real_only	True	canonical_tissue	NA	NA	0.2171850472715117	0.0610034424527478	91.0	130.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000034575	Tent4a	0.5	0.75	0.875	0.5	1.0	0.0	True	False	-0.1069367676973342	-0.016648905351758	True	-8.354218880534562e-05	0.0007309941520468	0.75	0.0001786874593892	0.5	0.0008145363408521	real_only	guided_real_only	True	canonical_tissue	0.1689938044802579	-0.0813676085038791	0.0425320587984094	-0.003491559097746	91.0	260.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000007656	Arpp19	0.5	0.75	1.0	0.625	1.0	1.0	True	True	0.3481090366840362	0.2692380547523498	True	0.0237573099415204	0.0006432748538012	0.6	0.0026965562053281	1.0	-0.0231140350877192	shared_attenuated	guided_real_only	True	canonical_tissue	0.3149224307977704	0.2170039830223195	0.1776443989699074	0.095255071348371	96.0	5.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000021519	Mterf3	0.5	0.75	0.625	0.375	1.0	0.3333333432674408	True	False	-0.0647691190242767	0.0048995087854564	False	-0.0010526315789473	0.0005847953216374	1.0	0.0010883690708252	1.0	0.0016374269005848	real_only	guided_real_only	True	canonical_tissue	0.1234314625645482	-0.0472913460565571	0.0388652682121765	-0.007440206893092	97.0	280.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000021359	Tfap2a	0.5	0.75	1.0	0.125	1.0	1.0	True	False	0.3877846300601959	0.1787796169519424	True	0.0163559941520467	0.0005847953216374	1.0	0.0228557504873294	1.0	-0.0157711988304093	real_only	guided_real_only	True	canonical_tissue	0.376340431570009	0.1659748526769957	0.1121109161525384	0.0735875285989205	97.0	13.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000033931	Rbm34	0.5	0.75	1.0	0.75	1.0	1.0	True	True	0.3223623037338257	0.2828420400619507	True	0.0103070175438596	0.0005604288499025	0.3333333333333333	-0.0004061078622482	0.5	-0.009746588693957	shared_no_positive_importance	guided_real_only	True	canonical_tissue	0.3482920645752396	0.2739105443051308	0.2591029721209482	0.1775498906995206	99.0	26.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000020108	Ddit4	0.5	0.75	0.625	1.0	1.0	0.25	True	False	0.2615102231502533	0.1284127682447433	True	0.0034795321637426	0.0005116959064327	0.375	0.002375730994152	0.75	-0.0029678362573099	real_only	guided_real_only	True	canonical_tissue	0.2508733796879234	0.0795077148475381	0.1184475872877975	0.0174824861788994	100.0	68.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000036707	Cab39	0.5	0.75	1.0	0.75	0.5	1.0	False	True	0.0922108888626098	0.2114673405885696	True	0.0022112573099415	0.0004873294346978	0.5	0.0022958631145765	1.0	-0.0017239278752436	synthetic_emergent_real_transfer	guided_real_only	True	canonical_tissue	0.1157380752560239	0.0378914737608703	0.1416105261703017	0.0494643722901049	102.0	89.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000020694	Tlk2	0.5	0.75	0.375	0.75	0.3333333432674408	1.0	False	True	-0.0290326327085495	0.3522958755493164	False	0.0014619883040935	0.0002436647173489	0.3333333333333333	0.0040258826077539	1.0	-0.0012183235867446	synthetic_domain_only	guided_real_only	True	canonical_tissue	0.031193919404881	-0.0041297686434568	0.3537595922780043	0.1350841364624205	110.0	104.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000005672	Kit	0.5	0.75	0.375	0.5	0.3333333432674408	1.0	False	True	0.1578904837369918	0.3118666410446167	True	0.0028752436647173	0.000219298245614	0.25	0.0034397335932423	0.5	-0.0026559454191032	synthetic_domain_only	guided_real_only	True	canonical_tissue	0.0850047036113903	0.0109319811609445	0.2196931711256049	0.05615761918167	111.0	80.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000046229	Scand1	0.5	0.75	0.0	0.5	0.0	1.0	False	True	NA	-0.0881143063306808	False	0.0	0.0001827485380117	0.5	0.0003654970760234	0.75	0.0001827485380117	synthetic_emergent_real_transfer	guided_real_only	True	canonical_tissue	NA	NA	0.0996703711584677	0.0208472796650424	112.0	130.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	skeletal_muscle	guided_real_only	ENSMUSG00000024498	Tcerg1	0.5	0.75	0.875	0.25	1.0	1.0	True	False	-0.057507399469614	0.0377919115126132	False	0.0011487050960735	5.551115123125783e-17	0.5	0.0012508122157245	1.0	-0.0011487050960734	real_only	guided_real_only	True	canonical_tissue	0.1223355509925725	-0.0515445461349798	0.0302395861447299	0.0084886871906684	120.0	111.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
